Teams,Borda Points
georgia-bulldogs,1550
michigan-wolverines,1449
cincinnati-bearcats,1422
alabama-crimson-tide,1388
oklahoma-state-cowboys,1291
notre-dame-fighting-irish,1264
ohio-state-buckeyes,1147
ole-miss-rebels,1105
baylor-bears,1066
oregon-ducks,947
michigan-state-spartans,888
oklahoma-sooners,848
byu-cougars,844
iowa-hawkeyes,695
houston-cougars,640
pittsburgh-panthers,631
wake-forest-demon-deacons,531
san-diego-state-aztecs,464
louisiana-lafayette-ragin-cajuns,367
north-carolina-state-wolfpack,366
clemson-tigers,327
arkansas-razorbacks,262
texas-am-aggies,143
kentucky-wildcats,109
wisconsin-badgers,84
utsa-roadrunners,80
appalachian-state-mountaineers,70
minnesota-golden-gophers,55
purdue-boilermakers,28
army-west-point-black-knights,10
mississippi-state-bulldogs,9
penn-state-nittany-lions,6
fresno-state-bulldogs,2
