Teams,Borda Points
georgia-bulldogs,1550
ohio-state-buckeyes,1434
alabama-crimson-tide,1423
cincinnati-bearcats,1416
notre-dame-fighting-irish,1262
michigan-wolverines,1246
oklahoma-state-cowboys,1209
ole-miss-rebels,1063
baylor-bears,1049
oklahoma-sooners,1006
oregon-ducks,869
byu-cougars,804
texas-am-aggies,676
utsa-roadrunners,628
utah-utes,606
iowa-hawkeyes,586
wisconsin-badgers,568
houston-cougars,565
pittsburgh-panthers,503
wake-forest-demon-deacons,402
san-diego-state-aztecs,328
louisiana-lafayette-ragin-cajuns,296
north-carolina-state-wolfpack,188
clemson-tigers,136
arkansas-razorbacks,133
mississippi-state-bulldogs,62
appalachian-state-mountaineers,33
penn-state-nittany-lions,30
kentucky-wildcats,13
purdue-boilermakers,4
