Teams,Borda Points
alabama-crimson-tide,1541
georgia-bulldogs,1497
iowa-hawkeyes,1381
penn-state-nittany-lions,1360
cincinnati-bearcats,1320
oklahoma-sooners,1248
ohio-state-buckeyes,1094
oregon-ducks,1069
michigan-wolverines,1053
byu-cougars,990
michigan-state-spartans,852
oklahoma-state-cowboys,750
arkansas-razorbacks,746
notre-dame-fighting-irish,703
coastal-carolina-chanticleers,695
kentucky-wildcats,662
ole-miss-rebels,604
auburn-tigers,452
wake-forest-demon-deacons,415
florida-gators,360
texas-longhorns,311
arizona-state-sun-devils,306
north-carolina-state-wolfpack,285
san-diego-state-aztecs,122
clemson-tigers,109
texas-am-aggies,43
oregon-state-beavers,32
baylor-bears,24
mississippi-state-bulldogs,18
utsa-roadrunners,14
virginia-tech-hokies,13
stanford-cardinal,11
pittsburgh-panthers,7
western-michigan-broncos,5
fresno-state-bulldogs,5
texas-tech-red-raiders,4
boston-college-eagles,2
appalachian-state-mountaineers,2
kansas-state-wildcats,2
ucla-bruins,1
