Teams,Borda Points
alabama-crimson-tide,1571
georgia-bulldogs,1507
ohio-state-buckeyes,1437
oklahoma-sooners,1374
texas-am-aggies,1288
clemson-tigers,1231
cincinnati-bearcats,1137
notre-dame-fighting-irish,1071
iowa-state-cyclones,1045
iowa-hawkeyes,943
penn-state-nittany-lions,909
oregon-ducks,883
florida-gators,843
usc-trojans,790
texas-longhorns,688
ucla-bruins,678
coastal-carolina-chanticleers,393
wisconsin-badgers,390
virginia-tech-hokies,370
ole-miss-rebels,349
utah-utes,349
miami-fl-hurricanes,243
north-carolina-tar-heels,212
tcu-horned-frogs,89
auburn-tigers,87
north-carolina-state-wolfpack,78
ucf-knights,67
liberty-flames,63
lsu-tigers,62
michigan-wolverines,57
oklahoma-state-cowboys,46
indiana-hoosiers,41
michigan-state-spartans,30
nevada-wolf-pack,25
louisiana-lafayette-ragin-cajuns,15
kansas-state-wildcats,14
byu-cougars,10
ball-state-cardinals,9
boston-college-eagles,9
maryland-terrapins,6
florida-state-seminoles,5
uab-blazers,5
kentucky-wildcats,3
texas-tech-red-raiders,3
appalachian-state-mountaineers,2
army-west-point-black-knights,2
