Teams,Borda Points
georgia-bulldogs,1550
michigan-wolverines,1449
cincinnati-bearcats,1422
alabama-crimson-tide,1388
oklahoma-state-cowboys,1291
notre-dame-fighting-irish,1264
ohio-state-buckeyes,1147
ole-miss-rebels,1105
baylor-bears,1066
oregon-ducks,933
michigan-state-spartans,877
byu-cougars,839
oklahoma-sooners,837
utah-utes,670
iowa-hawkeyes,666
houston-cougars,607
pittsburgh-panthers,593
wake-forest-demon-deacons,491
san-diego-state-aztecs,434
louisiana-lafayette-ragin-cajuns,342
clemson-tigers,313
arkansas-razorbacks,245
texas-am-aggies,134
kentucky-wildcats,102
wisconsin-badgers,78
utsa-roadrunners,78
appalachian-state-mountaineers,66
minnesota-golden-gophers,52
purdue-boilermakers,26
army-west-point-black-knights,10
mississippi-state-bulldogs,9
penn-state-nittany-lions,6
fresno-state-bulldogs,1
