Teams,Borda Points
georgia-bulldogs,1575
cincinnati-bearcats,1440
alabama-crimson-tide,1436
oklahoma-sooners,1406
oregon-ducks,1319
ohio-state-buckeyes,1314
notre-dame-fighting-irish,1147
michigan-state-spartans,1113
michigan-wolverines,1084
oklahoma-state-cowboys,1061
ole-miss-rebels,896
wake-forest-demon-deacons,824
byu-cougars,698
utsa-roadrunners,666
auburn-tigers,538
houston-cougars,527
baylor-bears,524
iowa-hawkeyes,492
wisconsin-badgers,332
north-carolina-state-wolfpack,313
coastal-carolina-chanticleers,305
penn-state-nittany-lions,283
louisiana-lafayette-ragin-cajuns,249
pittsburgh-panthers,238
purdue-boilermakers,215
arkansas-razorbacks,171
san-diego-state-aztecs,109
utah-utes,44
iowa-state-cyclones,33
kentucky-wildcats,27
appalachian-state-mountaineers,27
southern-methodist-mustangs,6
