Teams,Borda Points
alabama-crimson-tide,1548
oklahoma-sooners,1462
clemson-tigers,1447
ohio-state-buckeyes,1393
georgia-bulldogs,1364
texas-am-aggies,1223
iowa-state-cyclones,1160
cincinnati-bearcats,1015
notre-dame-fighting-irish,1010
north-carolina-tar-heels,1002
oregon-ducks,970
wisconsin-badgers,747
florida-gators,733
miami-fl-hurricanes,668
usc-trojans,667
lsu-tigers,637
indiana-hoosiers,555
iowa-hawkeyes,522
penn-state-nittany-lions,466
washington-huskies,461
texas-longhorns,357
louisiana-lafayette-ragin-cajuns,229
utah-utes,182
arizona-state-sun-devils,137
ole-miss-rebels,120
oklahoma-state-cowboys,115
tcu-horned-frogs,52
liberty-flames,41
auburn-tigers,33
north-carolina-state-wolfpack,15
michigan-wolverines,13
northwestern-wildcats,12
boise-state-broncos,10
nevada-wolf-pack,10
ball-state-cardinals,9
ucf-knights,8
boston-college-eagles,6
byu-cougars,6
houston-cougars,5
west-virginia-mountaineers,4
uab-blazers,3
army-west-point-black-knights,3
ucla-bruins,3
