Teams,Borda Points
alabama-crimson-tide,1535
michigan-wolverines,1480
georgia-bulldogs,1408
cincinnati-bearcats,1404
notre-dame-fighting-irish,1280
baylor-bears,1228
ohio-state-buckeyes,1177
ole-miss-rebels,1101
oklahoma-state-cowboys,1060
utah-utes,929
michigan-state-spartans,895
byu-cougars,866
pittsburgh-panthers,838
oklahoma-sooners,808
oregon-ducks,595
louisiana-lafayette-ragin-cajuns,491
iowa-hawkeyes,449
north-carolina-state-wolfpack,406
clemson-tigers,395
wake-forest-demon-deacons,395
houston-cougars,362
arkansas-razorbacks,281
texas-am-aggies,173
utsa-roadrunners,146
kentucky-wildcats,130
utah-state-aggies,111
wisconsin-badgers,67
san-diego-state-aztecs,63
minnesota-golden-gophers,39
appalachian-state-mountaineers,11
army-west-point-black-knights,8
penn-state-nittany-lions,6
mississippi-state-bulldogs,4
northern-illinois-huskies,1
