Teams,Borda Points
georgia-bulldogs,1575
cincinnati-bearcats,1455
alabama-crimson-tide,1413
oklahoma-sooners,1382
michigan-state-spartans,1340
ohio-state-buckeyes,1296
oregon-ducks,1233
notre-dame-fighting-irish,1091
michigan-wolverines,1076
oklahoma-state-cowboys,965
auburn-tigers,908
texas-am-aggies,905
baylor-bears,890
ole-miss-rebels,737
utsa-roadrunners,521
byu-cougars,511
kentucky-wildcats,466
houston-cougars,397
iowa-hawkeyes,391
coastal-carolina-chanticleers,282
southern-methodist-mustangs,220
penn-state-nittany-lions,213
louisiana-lafayette-ragin-cajuns,200
fresno-state-bulldogs,187
pittsburgh-panthers,144
north-carolina-state-wolfpack,132
wisconsin-badgers,110
mississippi-state-bulldogs,97
arkansas-razorbacks,86
minnesota-golden-gophers,67
san-diego-state-aztecs,65
appalachian-state-mountaineers,30
utah-utes,13
iowa-state-cyclones,11
nevada-wolf-pack,3
