Teams,Borda Points
georgia-bulldogs,1550
michigan-wolverines,1449
cincinnati-bearcats,1422
alabama-crimson-tide,1388
oklahoma-state-cowboys,1291
notre-dame-fighting-irish,1264
ohio-state-buckeyes,1147
ole-miss-rebels,1105
baylor-bears,1066
oregon-ducks,932
michigan-state-spartans,877
byu-cougars,839
oklahoma-sooners,837
utah-utes,667
iowa-hawkeyes,663
houston-cougars,603
pittsburgh-panthers,590
wake-forest-demon-deacons,486
san-diego-state-aztecs,420
louisiana-lafayette-ragin-cajuns,322
north-carolina-state-wolfpack,315
clemson-tigers,276
arkansas-razorbacks,224
texas-am-aggies,122
wisconsin-badgers,69
utsa-roadrunners,63
appalachian-state-mountaineers,53
minnesota-golden-gophers,40
purdue-boilermakers,22
army-west-point-black-knights,7
mississippi-state-bulldogs,7
penn-state-nittany-lions,5
fresno-state-bulldogs,2
