adam-jude,2014,13,alabama-crimson-tide,oregon-ducks,florida-state-seminoles,tcu-horned-frogs,mississippi-state-bulldogs,baylor-bears,ohio-state-buckeyes,ole-miss-rebels,ucla-bruins,michigan-state-spartans,kansas-state-wildcats,georgia-bulldogs,wisconsin-badgers,arizona-state-sun-devils,arizona-wildcats,georgia-tech-yellow-jackets,missouri-tigers,nebraska-cornhuskers,auburn-tigers,marshall-thundering-herd,colorado-state-rams,oklahoma-sooners,utah-utes,usc-trojans,duke-blue-devils
adam-sparks,2014,13,alabama-crimson-tide,florida-state-seminoles,oregon-ducks,mississippi-state-bulldogs,baylor-bears,tcu-horned-frogs,ohio-state-buckeyes,ole-miss-rebels,ucla-bruins,arizona-wildcats,arizona-state-sun-devils,georgia-bulldogs,michigan-state-spartans,kansas-state-wildcats,marshall-thundering-herd,wisconsin-badgers,missouri-tigers,auburn-tigers,duke-blue-devils,georgia-tech-yellow-jackets,nebraska-cornhuskers,colorado-state-rams,notre-dame-fighting-irish,utah-utes,usc-trojans
adam-zucker,2014,13,florida-state-seminoles,alabama-crimson-tide,oregon-ducks,mississippi-state-bulldogs,tcu-horned-frogs,ohio-state-buckeyes,baylor-bears,ole-miss-rebels,georgia-bulldogs,arizona-state-sun-devils,michigan-state-spartans,wisconsin-badgers,ucla-bruins,kansas-state-wildcats,auburn-tigers,arizona-wildcats,georgia-tech-yellow-jackets,missouri-tigers,utah-utes,usc-trojans,colorado-state-rams,notre-dame-fighting-irish,duke-blue-devils,lsu-tigers,marshall-thundering-herd
bill-rabinowitz,2014,13,florida-state-seminoles,oregon-ducks,alabama-crimson-tide,baylor-bears,tcu-horned-frogs,ohio-state-buckeyes,mississippi-state-bulldogs,ole-miss-rebels,michigan-state-spartans,wisconsin-badgers,georgia-bulldogs,kansas-state-wildcats,ucla-bruins,arizona-state-sun-devils,arizona-wildcats,auburn-tigers,colorado-state-rams,georgia-tech-yellow-jackets,missouri-tigers,nebraska-cornhuskers,oklahoma-sooners,usc-trojans,louisville-cardinals,boise-state-broncos,utah-utes
bob-asmussen,2014,13,florida-state-seminoles,alabama-crimson-tide,oregon-ducks,mississippi-state-bulldogs,baylor-bears,ohio-state-buckeyes,tcu-horned-frogs,ole-miss-rebels,michigan-state-spartans,georgia-bulldogs,ucla-bruins,arizona-state-sun-devils,wisconsin-badgers,nebraska-cornhuskers,marshall-thundering-herd,auburn-tigers,kansas-state-wildcats,arizona-wildcats,missouri-tigers,colorado-state-rams,georgia-tech-yellow-jackets,notre-dame-fighting-irish,clemson-tigers,oklahoma-sooners,utah-utes
brent-axe,2014,13,alabama-crimson-tide,florida-state-seminoles,oregon-ducks,tcu-horned-frogs,mississippi-state-bulldogs,baylor-bears,ohio-state-buckeyes,georgia-bulldogs,michigan-state-spartans,ole-miss-rebels,kansas-state-wildcats,ucla-bruins,arizona-state-sun-devils,wisconsin-badgers,georgia-tech-yellow-jackets,missouri-tigers,arizona-wildcats,nebraska-cornhuskers,auburn-tigers,colorado-state-rams,marshall-thundering-herd,duke-blue-devils,utah-utes,usc-trojans,boise-state-broncos
brett-mcmurphy,2014,13,florida-state-seminoles,oregon-ducks,alabama-crimson-tide,baylor-bears,mississippi-state-bulldogs,tcu-horned-frogs,ohio-state-buckeyes,ole-miss-rebels,ucla-bruins,georgia-bulldogs,michigan-state-spartans,arizona-wildcats,auburn-tigers,kansas-state-wildcats,arizona-state-sun-devils,wisconsin-badgers,utah-utes,georgia-tech-yellow-jackets,colorado-state-rams,usc-trojans,missouri-tigers,boise-state-broncos,oklahoma-sooners,marshall-thundering-herd,nebraska-cornhuskers
chadd-cripe,2014,13,florida-state-seminoles,oregon-ducks,alabama-crimson-tide,baylor-bears,mississippi-state-bulldogs,tcu-horned-frogs,ohio-state-buckeyes,ole-miss-rebels,ucla-bruins,arizona-wildcats,michigan-state-spartans,georgia-bulldogs,kansas-state-wildcats,arizona-state-sun-devils,auburn-tigers,utah-utes,wisconsin-badgers,missouri-tigers,usc-trojans,oklahoma-sooners,nebraska-cornhuskers,georgia-tech-yellow-jackets,marshall-thundering-herd,boise-state-broncos,colorado-state-rams
charles-davis,2014,13,florida-state-seminoles,alabama-crimson-tide,oregon-ducks,mississippi-state-bulldogs,baylor-bears,tcu-horned-frogs,ohio-state-buckeyes,ole-miss-rebels,michigan-state-spartans,georgia-bulldogs,wisconsin-badgers,kansas-state-wildcats,ucla-bruins,arizona-state-sun-devils,arizona-wildcats,georgia-tech-yellow-jackets,auburn-tigers,utah-utes,nebraska-cornhuskers,missouri-tigers,duke-blue-devils,notre-dame-fighting-irish,marshall-thundering-herd,colorado-state-rams,minnesota-golden-gophers
chris-murray,2014,13,florida-state-seminoles,alabama-crimson-tide,oregon-ducks,tcu-horned-frogs,mississippi-state-bulldogs,baylor-bears,ohio-state-buckeyes,ole-miss-rebels,georgia-bulldogs,ucla-bruins,arizona-state-sun-devils,arizona-wildcats,wisconsin-badgers,michigan-state-spartans,auburn-tigers,kansas-state-wildcats,georgia-tech-yellow-jackets,utah-utes,marshall-thundering-herd,colorado-state-rams,missouri-tigers,usc-trojans,oklahoma-sooners,nebraska-cornhuskers,boise-state-broncos
chuck-mcgill,2014,13,florida-state-seminoles,alabama-crimson-tide,ohio-state-buckeyes,oregon-ducks,mississippi-state-bulldogs,tcu-horned-frogs,baylor-bears,ole-miss-rebels,michigan-state-spartans,georgia-bulldogs,ucla-bruins,kansas-state-wildcats,marshall-thundering-herd,arizona-wildcats,wisconsin-badgers,arizona-state-sun-devils,auburn-tigers,oklahoma-sooners,utah-utes,georgia-tech-yellow-jackets,usc-trojans,missouri-tigers,miami-fl-hurricanes,colorado-state-rams,louisville-cardinals
daniel-berk,2014,13,florida-state-seminoles,alabama-crimson-tide,oregon-ducks,baylor-bears,mississippi-state-bulldogs,tcu-horned-frogs,ohio-state-buckeyes,ole-miss-rebels,ucla-bruins,georgia-bulldogs,arizona-wildcats,arizona-state-sun-devils,michigan-state-spartans,wisconsin-badgers,kansas-state-wildcats,georgia-tech-yellow-jackets,nebraska-cornhuskers,utah-utes,auburn-tigers,missouri-tigers,marshall-thundering-herd,usc-trojans,colorado-state-rams,oklahoma-sooners,duke-blue-devils
donald-heath,2014,13,florida-state-seminoles,oregon-ducks,tcu-horned-frogs,alabama-crimson-tide,mississippi-state-bulldogs,baylor-bears,ohio-state-buckeyes,ole-miss-rebels,kansas-state-wildcats,ucla-bruins,georgia-bulldogs,arizona-state-sun-devils,arizona-wildcats,michigan-state-spartans,auburn-tigers,marshall-thundering-herd,wisconsin-badgers,georgia-tech-yellow-jackets,notre-dame-fighting-irish,nebraska-cornhuskers,oklahoma-sooners,colorado-state-rams,utah-utes,missouri-tigers,usc-trojans
