Pollster,Season,Week,1st,2nd,3rd,4th,5th,6th,7th,8th,9th,10th,11th,12th,13th,14th,15th,16th,17th,18th,19th,20th,21st,22nd,23rd,24th,25th
adam-jude,2014,12,mississippi-state-bulldogs,florida-state-seminoles,oregon-ducks,tcu-horned-frogs,alabama-crimson-tide,baylor-bears,arizona-state-sun-devils,ohio-state-buckeyes,auburn-tigers,ole-miss-rebels,nebraska-cornhuskers,michigan-state-spartans,kansas-state-wildcats,ucla-bruins,georgia-bulldogs,lsu-tigers,notre-dame-fighting-irish,arizona-wildcats,clemson-tigers,duke-blue-devils,wisconsin-badgers,texas-am-aggies,marshall-thundering-herd,oklahoma-sooners,utah-utes
adam-sparks,2014,12,mississippi-state-bulldogs,florida-state-seminoles,alabama-crimson-tide,oregon-ducks,baylor-bears,tcu-horned-frogs,arizona-state-sun-devils,ohio-state-buckeyes,auburn-tigers,ole-miss-rebels,nebraska-cornhuskers,duke-blue-devils,notre-dame-fighting-irish,michigan-state-spartans,kansas-state-wildcats,ucla-bruins,marshall-thundering-herd,arizona-wildcats,georgia-bulldogs,lsu-tigers,clemson-tigers,missouri-tigers,colorado-state-rams,texas-am-aggies,georgia-tech-yellow-jackets
adam-zucker,2014,12,mississippi-state-bulldogs,florida-state-seminoles,oregon-ducks,alabama-crimson-tide,tcu-horned-frogs,arizona-state-sun-devils,ohio-state-buckeyes,baylor-bears,auburn-tigers,ole-miss-rebels,michigan-state-spartans,nebraska-cornhuskers,kansas-state-wildcats,notre-dame-fighting-irish,ucla-bruins,lsu-tigers,duke-blue-devils,arizona-wildcats,georgia-bulldogs,clemson-tigers,wisconsin-badgers,georgia-tech-yellow-jackets,texas-am-aggies,colorado-state-rams,marshall-thundering-herd
bill-rabinowitz,2014,12,mississippi-state-bulldogs,florida-state-seminoles,oregon-ducks,tcu-horned-frogs,alabama-crimson-tide,baylor-bears,ohio-state-buckeyes,arizona-state-sun-devils,auburn-tigers,ole-miss-rebels,michigan-state-spartans,nebraska-cornhuskers,kansas-state-wildcats,notre-dame-fighting-irish,ucla-bruins,georgia-bulldogs,wisconsin-badgers,marshall-thundering-herd,arizona-wildcats,clemson-tigers,duke-blue-devils,colorado-state-rams,minnesota-golden-gophers,lsu-tigers,georgia-tech-yellow-jackets
bob-asmussen,2014,12,florida-state-seminoles,mississippi-state-bulldogs,oregon-ducks,alabama-crimson-tide,baylor-bears,tcu-horned-frogs,ohio-state-buckeyes,arizona-state-sun-devils,nebraska-cornhuskers,auburn-tigers,michigan-state-spartans,ole-miss-rebels,ucla-bruins,georgia-bulldogs,notre-dame-fighting-irish,marshall-thundering-herd,clemson-tigers,kansas-state-wildcats,arizona-wildcats,duke-blue-devils,wisconsin-badgers,colorado-state-rams,missouri-tigers,georgia-tech-yellow-jackets,minnesota-golden-gophers
brent-axe,2014,12,mississippi-state-bulldogs,florida-state-seminoles,alabama-crimson-tide,tcu-horned-frogs,oregon-ducks,arizona-state-sun-devils,baylor-bears,ohio-state-buckeyes,nebraska-cornhuskers,ole-miss-rebels,auburn-tigers,duke-blue-devils,kansas-state-wildcats,michigan-state-spartans,ucla-bruins,notre-dame-fighting-irish,georgia-bulldogs,clemson-tigers,wisconsin-badgers,arizona-wildcats,georgia-tech-yellow-jackets,marshall-thundering-herd,colorado-state-rams,missouri-tigers,lsu-tigers
brett-mcmurphy,2014,12,mississippi-state-bulldogs,florida-state-seminoles,oregon-ducks,tcu-horned-frogs,alabama-crimson-tide,arizona-state-sun-devils,baylor-bears,ohio-state-buckeyes,ole-miss-rebels,auburn-tigers,michigan-state-spartans,nebraska-cornhuskers,kansas-state-wildcats,lsu-tigers,georgia-bulldogs,ucla-bruins,arizona-wildcats,utah-utes,notre-dame-fighting-irish,clemson-tigers,colorado-state-rams,duke-blue-devils,georgia-tech-yellow-jackets,marshall-thundering-herd,minnesota-golden-gophers
chadd-cripe,2014,12,mississippi-state-bulldogs,florida-state-seminoles,oregon-ducks,baylor-bears,alabama-crimson-tide,tcu-horned-frogs,arizona-state-sun-devils,ohio-state-buckeyes,auburn-tigers,ole-miss-rebels,ucla-bruins,michigan-state-spartans,nebraska-cornhuskers,lsu-tigers,kansas-state-wildcats,arizona-wildcats,notre-dame-fighting-irish,georgia-bulldogs,clemson-tigers,utah-utes,usc-trojans,texas-am-aggies,duke-blue-devils,wisconsin-badgers,oklahoma-sooners
charles-davis,2014,12,mississippi-state-bulldogs,florida-state-seminoles,tcu-horned-frogs,alabama-crimson-tide,oregon-ducks,baylor-bears,ohio-state-buckeyes,arizona-state-sun-devils,nebraska-cornhuskers,duke-blue-devils,auburn-tigers,ole-miss-rebels,michigan-state-spartans,notre-dame-fighting-irish,kansas-state-wildcats,ucla-bruins,arizona-wildcats,georgia-bulldogs,clemson-tigers,wisconsin-badgers,minnesota-golden-gophers,georgia-tech-yellow-jackets,lsu-tigers,marshall-thundering-herd,colorado-state-rams
chris-murray,2014,12,mississippi-state-bulldogs,florida-state-seminoles,tcu-horned-frogs,alabama-crimson-tide,oregon-ducks,arizona-state-sun-devils,baylor-bears,auburn-tigers,ohio-state-buckeyes,ole-miss-rebels,ucla-bruins,georgia-bulldogs,arizona-wildcats,nebraska-cornhuskers,notre-dame-fighting-irish,michigan-state-spartans,kansas-state-wildcats,clemson-tigers,duke-blue-devils,lsu-tigers,marshall-thundering-herd,wisconsin-badgers,colorado-state-rams,georgia-tech-yellow-jackets,utah-utes
