Pollster,Season,Week,1st,2nd,3rd,4th,5th,6th,7th,8th,9th,10th,11th,12th,13th,14th,15th,16th,17th,18th,19th,20th,21st,22nd,23rd,24th,25th
daniel-berk,2014,17,ohio-state-buckeyes,oregon-ducks,tcu-horned-frogs,alabama-crimson-tide,michigan-state-spartans,baylor-bears,florida-state-seminoles,georgia-tech-yellow-jackets,ucla-bruins,georgia-bulldogs,wisconsin-badgers,missouri-tigers,mississippi-state-bulldogs,clemson-tigers,boise-state-broncos,arizona-wildcats,arizona-state-sun-devils,kansas-state-wildcats,ole-miss-rebels,utah-utes,usc-trojans,marshall-thundering-herd,memphis-tigers,auburn-tigers,louisville-cardinals
donald-heath,2014,17,ohio-state-buckeyes,oregon-ducks,tcu-horned-frogs,alabama-crimson-tide,florida-state-seminoles,michigan-state-spartans,baylor-bears,georgia-tech-yellow-jackets,mississippi-state-bulldogs,georgia-bulldogs,ucla-bruins,wisconsin-badgers,kansas-state-wildcats,boise-state-broncos,arizona-wildcats,arizona-state-sun-devils,clemson-tigers,ole-miss-rebels,missouri-tigers,utah-utes,usc-trojans,auburn-tigers,louisville-cardinals,marshall-thundering-herd,memphis-tigers
doug-doughty,2014,17,ohio-state-buckeyes,oregon-ducks,tcu-horned-frogs,alabama-crimson-tide,florida-state-seminoles,michigan-state-spartans,baylor-bears,georgia-tech-yellow-jackets,boise-state-broncos,ucla-bruins,georgia-bulldogs,clemson-tigers,wisconsin-badgers,arizona-state-sun-devils,missouri-tigers,mississippi-state-bulldogs,arizona-wildcats,ole-miss-rebels,usc-trojans,kansas-state-wildcats,marshall-thundering-herd,utah-utes,memphis-tigers,duke-blue-devils,auburn-tigers
doug-lesmerises,2014,17,ohio-state-buckeyes,oregon-ducks,alabama-crimson-tide,tcu-horned-frogs,florida-state-seminoles,michigan-state-spartans,baylor-bears,georgia-tech-yellow-jackets,mississippi-state-bulldogs,arizona-wildcats,ole-miss-rebels,georgia-bulldogs,ucla-bruins,arizona-state-sun-devils,kansas-state-wildcats,clemson-tigers,missouri-tigers,wisconsin-badgers,boise-state-broncos,utah-utes,usc-trojans,louisville-cardinals,auburn-tigers,marshall-thundering-herd,lsu-tigers
drew-sharp,2014,17,ohio-state-buckeyes,oregon-ducks,tcu-horned-frogs,alabama-crimson-tide,georgia-tech-yellow-jackets,florida-state-seminoles,ucla-bruins,michigan-state-spartans,baylor-bears,clemson-tigers,georgia-bulldogs,mississippi-state-bulldogs,ole-miss-rebels,arizona-wildcats,boise-state-broncos,arizona-state-sun-devils,utah-utes,usc-trojans,lsu-tigers,auburn-tigers,kansas-state-wildcats,marshall-thundering-herd,wisconsin-badgers,air-force-falcons,louisville-cardinals
ed-johnson,2014,17,ohio-state-buckeyes,oregon-ducks,tcu-horned-frogs,alabama-crimson-tide,florida-state-seminoles,michigan-state-spartans,baylor-bears,arizona-state-sun-devils,ucla-bruins,georgia-tech-yellow-jackets,kansas-state-wildcats,wisconsin-badgers,auburn-tigers,ole-miss-rebels,georgia-bulldogs,mississippi-state-bulldogs,boise-state-broncos,clemson-tigers,arizona-wildcats,utah-utes,missouri-tigers,duke-blue-devils,oklahoma-sooners,louisville-cardinals,usc-trojans
eric-avidon,2014,17,ohio-state-buckeyes,oregon-ducks,tcu-horned-frogs,florida-state-seminoles,michigan-state-spartans,alabama-crimson-tide,baylor-bears,georgia-tech-yellow-jackets,georgia-bulldogs,clemson-tigers,ucla-bruins,mississippi-state-bulldogs,arizona-state-sun-devils,wisconsin-badgers,boise-state-broncos,arizona-wildcats,ole-miss-rebels,kansas-state-wildcats,utah-utes,louisville-cardinals,usc-trojans,missouri-tigers,stanford-cardinal,notre-dame-fighting-irish,duke-blue-devils
eric-hansen,2014,17,ohio-state-buckeyes,oregon-ducks,tcu-horned-frogs,michigan-state-spartans,alabama-crimson-tide,baylor-bears,florida-state-seminoles,georgia-tech-yellow-jackets,ucla-bruins,georgia-bulldogs,arizona-state-sun-devils,wisconsin-badgers,arizona-wildcats,ole-miss-rebels,mississippi-state-bulldogs,clemson-tigers,missouri-tigers,boise-state-broncos,utah-utes,kansas-state-wildcats,usc-trojans,auburn-tigers,louisville-cardinals,notre-dame-fighting-irish,stanford-cardinal
ferd-lewis,2014,17,ohio-state-buckeyes,oregon-ducks,alabama-crimson-tide,tcu-horned-frogs,michigan-state-spartans,florida-state-seminoles,georgia-tech-yellow-jackets,baylor-bears,georgia-bulldogs,ucla-bruins,arizona-state-sun-devils,kansas-state-wildcats,mississippi-state-bulldogs,missouri-tigers,ole-miss-rebels,wisconsin-badgers,clemson-tigers,boise-state-broncos,arizona-wildcats,auburn-tigers,utah-utes,usc-trojans,louisville-cardinals,marshall-thundering-herd,lsu-tigers
garland-gillen,2014,17,ohio-state-buckeyes,tcu-horned-frogs,oregon-ducks,alabama-crimson-tide,florida-state-seminoles,michigan-state-spartans,georgia-tech-yellow-jackets,baylor-bears,georgia-bulldogs,ucla-bruins,arizona-state-sun-devils,mississippi-state-bulldogs,clemson-tigers,wisconsin-badgers,missouri-tigers,boise-state-broncos,ole-miss-rebels,arizona-wildcats,utah-utes,usc-trojans,kansas-state-wildcats,auburn-tigers,notre-dame-fighting-irish,memphis-tigers,marshall-thundering-herd
garry-smits,2014,17,ohio-state-buckeyes,oregon-ducks,alabama-crimson-tide,florida-state-seminoles,tcu-horned-frogs,michigan-state-spartans,boise-state-broncos,missouri-tigers,baylor-bears,georgia-tech-yellow-jackets,georgia-bulldogs,wisconsin-badgers,clemson-tigers,ole-miss-rebels,mississippi-state-bulldogs,arizona-state-sun-devils,ucla-bruins,usc-trojans,utah-utes,arizona-wildcats,kansas-state-wildcats,louisville-cardinals,stanford-cardinal,marshall-thundering-herd,memphis-tigers
gary-horowitz,2014,17,ohio-state-buckeyes,oregon-ducks,tcu-horned-frogs,alabama-crimson-tide,michigan-state-spartans,florida-state-seminoles,baylor-bears,georgia-tech-yellow-jackets,missouri-tigers,wisconsin-badgers,georgia-bulldogs,clemson-tigers,boise-state-broncos,ucla-bruins,arizona-state-sun-devils,mississippi-state-bulldogs,kansas-state-wildcats,arizona-wildcats,usc-trojans,marshall-thundering-herd,utah-utes,ole-miss-rebels,memphis-tigers,louisville-cardinals,notre-dame-fighting-irish
grant-ramey,2014,17,ohio-state-buckeyes,oregon-ducks,alabama-crimson-tide,tcu-horned-frogs,michigan-state-spartans,baylor-bears,florida-state-seminoles,georgia-tech-yellow-jackets,arizona-state-sun-devils,georgia-bulldogs,clemson-tigers,ucla-bruins,mississippi-state-bulldogs,missouri-tigers,kansas-state-wildcats,wisconsin-badgers,ole-miss-rebels,boise-state-broncos,usc-trojans,arizona-wildcats,utah-state-aggies,air-force-falcons,auburn-tigers,memphis-tigers,louisville-cardinals
iliana-limon,2014,17,ohio-state-buckeyes,oregon-ducks,tcu-horned-frogs,alabama-crimson-tide,florida-state-seminoles,michigan-state-spartans,georgia-tech-yellow-jackets,ucla-bruins,georgia-bulldogs,arizona-state-sun-devils,missouri-tigers,clemson-tigers,wisconsin-badgers,boise-state-broncos,baylor-bears,mississippi-state-bulldogs,ole-miss-rebels,kansas-state-wildcats,utah-utes,usc-trojans,auburn-tigers,louisville-cardinals,marshall-thundering-herd,memphis-tigers,notre-dame-fighting-irish
jay-binkley,2014,17,ohio-state-buckeyes,oregon-ducks,alabama-crimson-tide,florida-state-seminoles,tcu-horned-frogs,michigan-state-spartans,georgia-bulldogs,baylor-bears,georgia-tech-yellow-jackets,ucla-bruins,mississippi-state-bulldogs,arizona-state-sun-devils,missouri-tigers,clemson-tigers,boise-state-broncos,arizona-wildcats,wisconsin-badgers,usc-trojans,ole-miss-rebels,auburn-tigers,kansas-state-wildcats,utah-utes,marshall-thundering-herd,lsu-tigers,minnesota-golden-gophers
jim-polzin,2014,17,ohio-state-buckeyes,oregon-ducks,alabama-crimson-tide,tcu-horned-frogs,michigan-state-spartans,florida-state-seminoles,baylor-bears,georgia-tech-yellow-jackets,ucla-bruins,georgia-bulldogs,arizona-state-sun-devils,missouri-tigers,ole-miss-rebels,mississippi-state-bulldogs,boise-state-broncos,wisconsin-badgers,clemson-tigers,kansas-state-wildcats,arizona-wildcats,auburn-tigers,utah-utes,usc-trojans,louisville-cardinals,marshall-thundering-herd,memphis-tigers
jimmy-burch,2014,17,ohio-state-buckeyes,tcu-horned-frogs,oregon-ducks,alabama-crimson-tide,florida-state-seminoles,michigan-state-spartans,baylor-bears,georgia-tech-yellow-jackets,georgia-bulldogs,ucla-bruins,arizona-state-sun-devils,missouri-tigers,mississippi-state-bulldogs,wisconsin-badgers,clemson-tigers,ole-miss-rebels,boise-state-broncos,arizona-wildcats,auburn-tigers,kansas-state-wildcats,usc-trojans,utah-utes,marshall-thundering-herd,memphis-tigers,stanford-cardinal
joey-knight,2014,17,ohio-state-buckeyes,oregon-ducks,tcu-horned-frogs,florida-state-seminoles,alabama-crimson-tide,michigan-state-spartans,baylor-bears,georgia-tech-yellow-jackets,georgia-bulldogs,ucla-bruins,wisconsin-badgers,missouri-tigers,clemson-tigers,mississippi-state-bulldogs,kansas-state-wildcats,arizona-state-sun-devils,ole-miss-rebels,boise-state-broncos,utah-utes,arizona-wildcats,auburn-tigers,usc-trojans,minnesota-golden-gophers,memphis-tigers,arkansas-razorbacks
john-shinn,2014,17,ohio-state-buckeyes,oregon-ducks,tcu-horned-frogs,alabama-crimson-tide,michigan-state-spartans,florida-state-seminoles,baylor-bears,georgia-tech-yellow-jackets,georgia-bulldogs,ucla-bruins,ole-miss-rebels,mississippi-state-bulldogs,arizona-state-sun-devils,boise-state-broncos,arizona-wildcats,clemson-tigers,kansas-state-wildcats,missouri-tigers,wisconsin-badgers,utah-utes,usc-trojans,auburn-tigers,louisville-cardinals,marshall-thundering-herd,air-force-falcons
john-silver,2014,17,ohio-state-buckeyes,oregon-ducks,alabama-crimson-tide,tcu-horned-frogs,michigan-state-spartans,florida-state-seminoles,baylor-bears,georgia-tech-yellow-jackets,ucla-bruins,arizona-state-sun-devils,georgia-bulldogs,wisconsin-badgers,missouri-tigers,clemson-tigers,mississippi-state-bulldogs,kansas-state-wildcats,boise-state-broncos,arizona-wildcats,utah-utes,ole-miss-rebels,memphis-tigers,usc-trojans,auburn-tigers,marshall-thundering-herd,duke-blue-devils
jon-wilner,2014,17,ohio-state-buckeyes,tcu-horned-frogs,alabama-crimson-tide,oregon-ducks,florida-state-seminoles,michigan-state-spartans,baylor-bears,georgia-tech-yellow-jackets,georgia-bulldogs,mississippi-state-bulldogs,ucla-bruins,wisconsin-badgers,auburn-tigers,ole-miss-rebels,kansas-state-wildcats,missouri-tigers,boise-state-broncos,arizona-wildcats,arizona-state-sun-devils,usc-trojans,clemson-tigers,texas-am-aggies,utah-utes,stanford-cardinal,marshall-thundering-herd
josh-kendall,2014,17,ohio-state-buckeyes,oregon-ducks,florida-state-seminoles,alabama-crimson-tide,tcu-horned-frogs,michigan-state-spartans,georgia-tech-yellow-jackets,baylor-bears,wisconsin-badgers,missouri-tigers,georgia-bulldogs,clemson-tigers,arizona-state-sun-devils,boise-state-broncos,ucla-bruins,mississippi-state-bulldogs,kansas-state-wildcats,ole-miss-rebels,auburn-tigers,arizona-wildcats,minnesota-golden-gophers,utah-utes,usc-trojans,louisville-cardinals,lsu-tigers
keith-sargeant,2014,17,ohio-state-buckeyes,oregon-ducks,alabama-crimson-tide,florida-state-seminoles,tcu-horned-frogs,michigan-state-spartans,baylor-bears,georgia-tech-yellow-jackets,mississippi-state-bulldogs,wisconsin-badgers,ucla-bruins,kansas-state-wildcats,georgia-bulldogs,missouri-tigers,clemson-tigers,arizona-state-sun-devils,boise-state-broncos,arizona-wildcats,ole-miss-rebels,utah-utes,usc-trojans,memphis-tigers,marshall-thundering-herd,louisville-cardinals,stanford-cardinal
kellis-robinett,2014,17,ohio-state-buckeyes,oregon-ducks,tcu-horned-frogs,michigan-state-spartans,florida-state-seminoles,alabama-crimson-tide,georgia-tech-yellow-jackets,baylor-bears,ucla-bruins,boise-state-broncos,georgia-bulldogs,arizona-state-sun-devils,missouri-tigers,clemson-tigers,mississippi-state-bulldogs,ole-miss-rebels,arizona-wildcats,wisconsin-badgers,kansas-state-wildcats,usc-trojans,utah-utes,louisville-cardinals,memphis-tigers,utah-state-aggies,marshall-thundering-herd
ken-medlin,2014,17,ohio-state-buckeyes,oregon-ducks,tcu-horned-frogs,alabama-crimson-tide,michigan-state-spartans,florida-state-seminoles,baylor-bears,georgia-tech-yellow-jackets,georgia-bulldogs,arizona-state-sun-devils,ucla-bruins,mississippi-state-bulldogs,missouri-tigers,clemson-tigers,wisconsin-badgers,boise-state-broncos,arizona-wildcats,kansas-state-wildcats,ole-miss-rebels,usc-trojans,utah-utes,marshall-thundering-herd,auburn-tigers,memphis-tigers,duke-blue-devils
kirk-bohls,2014,17,ohio-state-buckeyes,oregon-ducks,tcu-horned-frogs,alabama-crimson-tide,michigan-state-spartans,florida-state-seminoles,georgia-tech-yellow-jackets,baylor-bears,georgia-bulldogs,missouri-tigers,ucla-bruins,arizona-state-sun-devils,mississippi-state-bulldogs,clemson-tigers,kansas-state-wildcats,ole-miss-rebels,wisconsin-badgers,auburn-tigers,usc-trojans,boise-state-broncos,arizona-wildcats,utah-utes,louisville-cardinals,marshall-thundering-herd,arkansas-razorbacks
kyle-ringo,2014,17,ohio-state-buckeyes,oregon-ducks,tcu-horned-frogs,alabama-crimson-tide,florida-state-seminoles,michigan-state-spartans,georgia-tech-yellow-jackets,baylor-bears,missouri-tigers,georgia-bulldogs,boise-state-broncos,ucla-bruins,mississippi-state-bulldogs,clemson-tigers,arizona-state-sun-devils,wisconsin-badgers,kansas-state-wildcats,arizona-wildcats,ole-miss-rebels,utah-utes,usc-trojans,nebraska-cornhuskers,louisville-cardinals,duke-blue-devils,marshall-thundering-herd
larry-vaught,2014,17,ohio-state-buckeyes,oregon-ducks,tcu-horned-frogs,alabama-crimson-tide,michigan-state-spartans,florida-state-seminoles,georgia-tech-yellow-jackets,baylor-bears,georgia-bulldogs,ucla-bruins,kansas-state-wildcats,arizona-state-sun-devils,mississippi-state-bulldogs,missouri-tigers,wisconsin-badgers,boise-state-broncos,clemson-tigers,arizona-wildcats,auburn-tigers,utah-utes,usc-trojans,nebraska-cornhuskers,notre-dame-fighting-irish,louisville-cardinals,ole-miss-rebels
logan-lowery,2014,17,ohio-state-buckeyes,oregon-ducks,florida-state-seminoles,tcu-horned-frogs,alabama-crimson-tide,baylor-bears,michigan-state-spartans,georgia-tech-yellow-jackets,georgia-bulldogs,wisconsin-badgers,mississippi-state-bulldogs,missouri-tigers,arizona-state-sun-devils,ole-miss-rebels,kansas-state-wildcats,ucla-bruins,arizona-wildcats,auburn-tigers,clemson-tigers,boise-state-broncos,utah-utes,usc-trojans,memphis-tigers,stanford-cardinal,marshall-thundering-herd
matt-mccoy,2014,17,ohio-state-buckeyes,tcu-horned-frogs,alabama-crimson-tide,oregon-ducks,florida-state-seminoles,michigan-state-spartans,baylor-bears,georgia-tech-yellow-jackets,georgia-bulldogs,ucla-bruins,mississippi-state-bulldogs,ole-miss-rebels,arizona-state-sun-devils,wisconsin-badgers,boise-state-broncos,arizona-wildcats,clemson-tigers,missouri-tigers,kansas-state-wildcats,utah-utes,usc-trojans,nebraska-cornhuskers,auburn-tigers,louisville-cardinals,marshall-thundering-herd
michael-lev,2014,17,ohio-state-buckeyes,oregon-ducks,tcu-horned-frogs,alabama-crimson-tide,florida-state-seminoles,michigan-state-spartans,baylor-bears,georgia-tech-yellow-jackets,georgia-bulldogs,clemson-tigers,ucla-bruins,missouri-tigers,mississippi-state-bulldogs,arizona-state-sun-devils,kansas-state-wildcats,boise-state-broncos,wisconsin-badgers,usc-trojans,ole-miss-rebels,arizona-wildcats,memphis-tigers,utah-utes,marshall-thundering-herd,stanford-cardinal,louisville-cardinals
mike-herndon,2014,17,ohio-state-buckeyes,oregon-ducks,tcu-horned-frogs,alabama-crimson-tide,florida-state-seminoles,michigan-state-spartans,baylor-bears,georgia-tech-yellow-jackets,georgia-bulldogs,missouri-tigers,mississippi-state-bulldogs,ucla-bruins,wisconsin-badgers,clemson-tigers,boise-state-broncos,arizona-wildcats,arizona-state-sun-devils,ole-miss-rebels,kansas-state-wildcats,utah-utes,louisville-cardinals,usc-trojans,auburn-tigers,nebraska-cornhuskers,duke-blue-devils
mike-sorensen,2014,17,ohio-state-buckeyes,oregon-ducks,tcu-horned-frogs,michigan-state-spartans,alabama-crimson-tide,georgia-tech-yellow-jackets,florida-state-seminoles,georgia-bulldogs,ucla-bruins,arizona-state-sun-devils,baylor-bears,mississippi-state-bulldogs,clemson-tigers,missouri-tigers,wisconsin-badgers,boise-state-broncos,arizona-wildcats,kansas-state-wildcats,ole-miss-rebels,utah-utes,usc-trojans,memphis-tigers,auburn-tigers,marshall-thundering-herd,stanford-cardinal
nate-sandell,2014,17,ohio-state-buckeyes,oregon-ducks,tcu-horned-frogs,alabama-crimson-tide,florida-state-seminoles,michigan-state-spartans,georgia-tech-yellow-jackets,baylor-bears,georgia-bulldogs,mississippi-state-bulldogs,ucla-bruins,wisconsin-badgers,missouri-tigers,boise-state-broncos,arizona-state-sun-devils,ole-miss-rebels,arizona-wildcats,clemson-tigers,kansas-state-wildcats,utah-utes,usc-trojans,auburn-tigers,marshall-thundering-herd,louisville-cardinals,memphis-tigers
nick-baumgardner,2014,17,ohio-state-buckeyes,oregon-ducks,alabama-crimson-tide,tcu-horned-frogs,michigan-state-spartans,florida-state-seminoles,baylor-bears,georgia-tech-yellow-jackets,georgia-bulldogs,ucla-bruins,arizona-state-sun-devils,missouri-tigers,boise-state-broncos,clemson-tigers,wisconsin-badgers,mississippi-state-bulldogs,arizona-wildcats,ole-miss-rebels,kansas-state-wildcats,utah-utes,usc-trojans,marshall-thundering-herd,nebraska-cornhuskers,memphis-tigers,auburn-tigers
pete-diprimio,2014,17,ohio-state-buckeyes,tcu-horned-frogs,oregon-ducks,michigan-state-spartans,alabama-crimson-tide,baylor-bears,florida-state-seminoles,georgia-tech-yellow-jackets,ucla-bruins,arizona-state-sun-devils,clemson-tigers,wisconsin-badgers,boise-state-broncos,georgia-bulldogs,missouri-tigers,mississippi-state-bulldogs,marshall-thundering-herd,kansas-state-wildcats,ole-miss-rebels,arizona-wildcats,usc-trojans,utah-state-aggies,auburn-tigers,notre-dame-fighting-irish,air-force-falcons
rob-long,2014,17,ohio-state-buckeyes,oregon-ducks,tcu-horned-frogs,alabama-crimson-tide,florida-state-seminoles,michigan-state-spartans,baylor-bears,georgia-tech-yellow-jackets,georgia-bulldogs,ucla-bruins,mississippi-state-bulldogs,ole-miss-rebels,wisconsin-badgers,arizona-wildcats,missouri-tigers,clemson-tigers,boise-state-broncos,kansas-state-wildcats,arizona-state-sun-devils,utah-utes,usc-trojans,notre-dame-fighting-irish,auburn-tigers,marshall-thundering-herd,louisville-cardinals
robert-cessna,2014,17,ohio-state-buckeyes,oregon-ducks,tcu-horned-frogs,alabama-crimson-tide,michigan-state-spartans,florida-state-seminoles,georgia-tech-yellow-jackets,baylor-bears,wisconsin-badgers,boise-state-broncos,mississippi-state-bulldogs,missouri-tigers,georgia-bulldogs,arizona-state-sun-devils,ole-miss-rebels,ucla-bruins,clemson-tigers,arizona-wildcats,kansas-state-wildcats,marshall-thundering-herd,louisville-cardinals,memphis-tigers,usc-trojans,utah-utes,colorado-state-rams
ross-dellenger,2014,17,ohio-state-buckeyes,oregon-ducks,alabama-crimson-tide,tcu-horned-frogs,florida-state-seminoles,michigan-state-spartans,baylor-bears,georgia-tech-yellow-jackets,georgia-bulldogs,ucla-bruins,mississippi-state-bulldogs,clemson-tigers,missouri-tigers,ole-miss-rebels,wisconsin-badgers,kansas-state-wildcats,boise-state-broncos,arizona-wildcats,arizona-state-sun-devils,utah-utes,usc-trojans,louisville-cardinals,auburn-tigers,arkansas-razorbacks,memphis-tigers
sam-werner,2014,17,ohio-state-buckeyes,oregon-ducks,tcu-horned-frogs,michigan-state-spartans,alabama-crimson-tide,baylor-bears,florida-state-seminoles,georgia-tech-yellow-jackets,ucla-bruins,wisconsin-badgers,arizona-wildcats,kansas-state-wildcats,mississippi-state-bulldogs,ole-miss-rebels,boise-state-broncos,georgia-bulldogs,missouri-tigers,arizona-state-sun-devils,clemson-tigers,louisville-cardinals,auburn-tigers,oklahoma-sooners,notre-dame-fighting-irish,duke-blue-devils,utah-utes
scott-nulph,2014,17,ohio-state-buckeyes,oregon-ducks,tcu-horned-frogs,alabama-crimson-tide,florida-state-seminoles,michigan-state-spartans,clemson-tigers,ucla-bruins,baylor-bears,georgia-tech-yellow-jackets,georgia-bulldogs,boise-state-broncos,arizona-state-sun-devils,missouri-tigers,wisconsin-badgers,ole-miss-rebels,usc-trojans,louisville-cardinals,mississippi-state-bulldogs,marshall-thundering-herd,utah-utes,kansas-state-wildcats,arizona-wildcats,memphis-tigers,air-force-falcons
scott-wolf,2014,17,ohio-state-buckeyes,tcu-horned-frogs,oregon-ducks,alabama-crimson-tide,florida-state-seminoles,michigan-state-spartans,georgia-tech-yellow-jackets,georgia-bulldogs,baylor-bears,mississippi-state-bulldogs,missouri-tigers,wisconsin-badgers,arizona-state-sun-devils,ucla-bruins,clemson-tigers,kansas-state-wildcats,boise-state-broncos,arizona-wildcats,louisville-cardinals,ole-miss-rebels,auburn-tigers,memphis-tigers,marshall-thundering-herd,utah-utes,usc-trojans
seth-emerson,2014,17,ohio-state-buckeyes,oregon-ducks,tcu-horned-frogs,alabama-crimson-tide,florida-state-seminoles,michigan-state-spartans,baylor-bears,georgia-tech-yellow-jackets,georgia-bulldogs,arizona-state-sun-devils,mississippi-state-bulldogs,ucla-bruins,clemson-tigers,wisconsin-badgers,missouri-tigers,boise-state-broncos,arizona-wildcats,kansas-state-wildcats,utah-utes,usc-trojans,ole-miss-rebels,auburn-tigers,marshall-thundering-herd,louisville-cardinals,notre-dame-fighting-irish
