Pollster,Season,Week,1st,2nd,3rd,4th,5th,6th,7th,8th,9th,10th,11th,12th,13th,14th,15th,16th,17th,18th,19th,20th,21st,22nd,23rd,24th,25th
chuck-mcgill,2014,3,oregon-ducks,florida-state-seminoles,auburn-tigers,georgia-bulldogs,alabama-crimson-tide,oklahoma-sooners,texas-am-aggies,baylor-bears,usc-trojans,notre-dame-fighting-irish,michigan-state-spartans,ole-miss-rebels,lsu-tigers,virginia-tech-hokies,ucla-bruins,stanford-cardinal,south-carolina-gamecocks,louisville-cardinals,tcu-horned-frogs,arizona-state-sun-devils,wisconsin-badgers,clemson-tigers,missouri-tigers,oklahoma-state-cowboys,marshall-thundering-herd
daniel-berk,2014,3,florida-state-seminoles,oregon-ducks,oklahoma-sooners,alabama-crimson-tide,baylor-bears,georgia-bulldogs,usc-trojans,texas-am-aggies,lsu-tigers,auburn-tigers,ucla-bruins,notre-dame-fighting-irish,ole-miss-rebels,michigan-state-spartans,stanford-cardinal,wisconsin-badgers,arizona-state-sun-devils,virginia-tech-hokies,clemson-tigers,missouri-tigers,north-carolina-tar-heels,ohio-state-buckeyes,duke-blue-devils,oklahoma-state-cowboys,florida-gators
donald-heath,2014,3,florida-state-seminoles,oklahoma-sooners,alabama-crimson-tide,oregon-ducks,baylor-bears,georgia-bulldogs,auburn-tigers,usc-trojans,notre-dame-fighting-irish,lsu-tigers,michigan-state-spartans,texas-am-aggies,ucla-bruins,wisconsin-badgers,arizona-state-sun-devils,ole-miss-rebels,stanford-cardinal,virginia-tech-hokies,south-carolina-gamecocks,marshall-thundering-herd,louisville-cardinals,byu-cougars,ohio-state-buckeyes,duke-blue-devils,kansas-state-wildcats
doug-doughty,2014,3,florida-state-seminoles,alabama-crimson-tide,oregon-ducks,oklahoma-sooners,auburn-tigers,georgia-bulldogs,texas-am-aggies,lsu-tigers,notre-dame-fighting-irish,usc-trojans,ole-miss-rebels,virginia-tech-hokies,byu-cougars,michigan-state-spartans,baylor-bears,ucla-bruins,arizona-state-sun-devils,kansas-state-wildcats,louisville-cardinals,duke-blue-devils,wisconsin-badgers,stanford-cardinal,south-carolina-gamecocks,ohio-state-buckeyes,nebraska-cornhuskers
doug-lesmerises,2014,3,texas-am-aggies,oregon-ducks,georgia-bulldogs,florida-state-seminoles,usc-trojans,lsu-tigers,auburn-tigers,virginia-tech-hokies,notre-dame-fighting-irish,louisville-cardinals,alabama-crimson-tide,oklahoma-sooners,ole-miss-rebels,baylor-bears,byu-cougars,tennessee-volunteers,ucla-bruins,missouri-tigers,michigan-state-spartans,south-carolina-gamecocks,clemson-tigers,arizona-state-sun-devils,pittsburgh-panthers,utah-utes,stanford-cardinal
drew-sharp,2014,3,alabama-crimson-tide,oklahoma-sooners,florida-state-seminoles,georgia-bulldogs,texas-am-aggies,oregon-ducks,auburn-tigers,baylor-bears,arizona-state-sun-devils,lsu-tigers,usc-trojans,stanford-cardinal,ucla-bruins,ole-miss-rebels,michigan-state-spartans,tcu-horned-frogs,missouri-tigers,kansas-state-wildcats,north-carolina-tar-heels,clemson-tigers,south-carolina-gamecocks,louisville-cardinals,florida-gators,marshall-thundering-herd,washington-huskies
ed-johnson,2014,3,oregon-ducks,florida-state-seminoles,oklahoma-sooners,auburn-tigers,georgia-bulldogs,alabama-crimson-tide,texas-am-aggies,baylor-bears,lsu-tigers,usc-trojans,michigan-state-spartans,notre-dame-fighting-irish,ole-miss-rebels,arizona-state-sun-devils,stanford-cardinal,virginia-tech-hokies,louisville-cardinals,wisconsin-badgers,ucla-bruins,ohio-state-buckeyes,north-carolina-tar-heels,missouri-tigers,kansas-state-wildcats,mississippi-state-bulldogs,south-carolina-gamecocks
eric-avidon,2014,3,oregon-ducks,florida-state-seminoles,oklahoma-sooners,auburn-tigers,alabama-crimson-tide,georgia-bulldogs,baylor-bears,usc-trojans,lsu-tigers,texas-am-aggies,michigan-state-spartans,ole-miss-rebels,notre-dame-fighting-irish,arizona-state-sun-devils,ucla-bruins,wisconsin-badgers,stanford-cardinal,louisville-cardinals,nebraska-cornhuskers,clemson-tigers,south-carolina-gamecocks,virginia-tech-hokies,ohio-state-buckeyes,kansas-state-wildcats,duke-blue-devils
eric-hansen,2014,3,oregon-ducks,baylor-bears,florida-state-seminoles,alabama-crimson-tide,texas-am-aggies,georgia-bulldogs,usc-trojans,auburn-tigers,oklahoma-sooners,michigan-state-spartans,ole-miss-rebels,lsu-tigers,notre-dame-fighting-irish,stanford-cardinal,virginia-tech-hokies,wisconsin-badgers,arizona-state-sun-devils,ucla-bruins,louisville-cardinals,south-carolina-gamecocks,clemson-tigers,byu-cougars,penn-state-nittany-lions,missouri-tigers,ohio-state-buckeyes
ferd-lewis,2014,3,oregon-ducks,florida-state-seminoles,alabama-crimson-tide,oklahoma-sooners,auburn-tigers,georgia-bulldogs,texas-am-aggies,baylor-bears,usc-trojans,lsu-tigers,virginia-tech-hokies,ucla-bruins,ole-miss-rebels,notre-dame-fighting-irish,arizona-state-sun-devils,michigan-state-spartans,stanford-cardinal,ohio-state-buckeyes,wisconsin-badgers,nebraska-cornhuskers,kansas-state-wildcats,south-carolina-gamecocks,north-carolina-tar-heels,clemson-tigers,byu-cougars
garland-gillen,2014,3,florida-state-seminoles,alabama-crimson-tide,oregon-ducks,georgia-bulldogs,auburn-tigers,oklahoma-sooners,baylor-bears,texas-am-aggies,lsu-tigers,usc-trojans,notre-dame-fighting-irish,ole-miss-rebels,ucla-bruins,arizona-state-sun-devils,virginia-tech-hokies,kansas-state-wildcats,missouri-tigers,byu-cougars,nebraska-cornhuskers,stanford-cardinal,michigan-state-spartans,mississippi-state-bulldogs,louisville-cardinals,florida-gators,clemson-tigers
garry-smits,2014,3,florida-state-seminoles,alabama-crimson-tide,oregon-ducks,oklahoma-sooners,baylor-bears,auburn-tigers,ucla-bruins,usc-trojans,lsu-tigers,notre-dame-fighting-irish,georgia-bulldogs,stanford-cardinal,michigan-state-spartans,virginia-tech-hokies,arizona-state-sun-devils,ohio-state-buckeyes,texas-am-aggies,ole-miss-rebels,wisconsin-badgers,iowa-hawkeyes,nebraska-cornhuskers,south-carolina-gamecocks,florida-gators,north-carolina-tar-heels,kansas-state-wildcats
gary-horowitz,2014,3,florida-state-seminoles,oregon-ducks,oklahoma-sooners,alabama-crimson-tide,auburn-tigers,georgia-bulldogs,baylor-bears,texas-am-aggies,lsu-tigers,notre-dame-fighting-irish,usc-trojans,michigan-state-spartans,ole-miss-rebels,ucla-bruins,virginia-tech-hokies,stanford-cardinal,missouri-tigers,south-carolina-gamecocks,wisconsin-badgers,arizona-state-sun-devils,ohio-state-buckeyes,louisville-cardinals,north-carolina-tar-heels,kansas-state-wildcats,clemson-tigers
grant-ramey,2014,3,florida-state-seminoles,alabama-crimson-tide,oregon-ducks,auburn-tigers,oklahoma-sooners,georgia-bulldogs,baylor-bears,texas-am-aggies,lsu-tigers,usc-trojans,notre-dame-fighting-irish,arizona-state-sun-devils,ole-miss-rebels,ucla-bruins,michigan-state-spartans,virginia-tech-hokies,clemson-tigers,stanford-cardinal,south-carolina-gamecocks,wisconsin-badgers,missouri-tigers,duke-blue-devils,kansas-state-wildcats,nebraska-cornhuskers,oklahoma-state-cowboys
harold-gutmann,2014,3,florida-state-seminoles,oregon-ducks,alabama-crimson-tide,auburn-tigers,oklahoma-sooners,georgia-bulldogs,usc-trojans,lsu-tigers,baylor-bears,texas-am-aggies,virginia-tech-hokies,ucla-bruins,wisconsin-badgers,michigan-state-spartans,ole-miss-rebels,arizona-state-sun-devils,notre-dame-fighting-irish,stanford-cardinal,nebraska-cornhuskers,kansas-state-wildcats,clemson-tigers,south-carolina-gamecocks,duke-blue-devils,missouri-tigers,ohio-state-buckeyes
iliana-limon,2014,3,florida-state-seminoles,oregon-ducks,alabama-crimson-tide,oklahoma-sooners,lsu-tigers,georgia-bulldogs,auburn-tigers,texas-am-aggies,baylor-bears,usc-trojans,notre-dame-fighting-irish,ucla-bruins,arizona-state-sun-devils,wisconsin-badgers,stanford-cardinal,clemson-tigers,south-carolina-gamecocks,kansas-state-wildcats,michigan-state-spartans,virginia-tech-hokies,nebraska-cornhuskers,north-carolina-tar-heels,ole-miss-rebels,missouri-tigers,ohio-state-buckeyes
jay-binkley,2014,3,florida-state-seminoles,alabama-crimson-tide,oklahoma-sooners,oregon-ducks,auburn-tigers,georgia-bulldogs,lsu-tigers,notre-dame-fighting-irish,usc-trojans,ucla-bruins,baylor-bears,texas-am-aggies,stanford-cardinal,north-carolina-tar-heels,ole-miss-rebels,michigan-state-spartans,ohio-state-buckeyes,missouri-tigers,nebraska-cornhuskers,kansas-state-wildcats,wisconsin-badgers,arizona-state-sun-devils,south-carolina-gamecocks,louisville-cardinals,washington-huskies
jim-polzin,2014,3,florida-state-seminoles,alabama-crimson-tide,oregon-ducks,oklahoma-sooners,auburn-tigers,georgia-bulldogs,usc-trojans,texas-am-aggies,ucla-bruins,baylor-bears,lsu-tigers,arizona-state-sun-devils,michigan-state-spartans,ole-miss-rebels,stanford-cardinal,virginia-tech-hokies,kansas-state-wildcats,missouri-tigers,wisconsin-badgers,notre-dame-fighting-irish,south-carolina-gamecocks,ohio-state-buckeyes,florida-gators,clemson-tigers,louisville-cardinals
jimmy-burch,2014,3,florida-state-seminoles,oregon-ducks,alabama-crimson-tide,oklahoma-sooners,auburn-tigers,georgia-bulldogs,texas-am-aggies,baylor-bears,lsu-tigers,usc-trojans,notre-dame-fighting-irish,ucla-bruins,virginia-tech-hokies,stanford-cardinal,michigan-state-spartans,ole-miss-rebels,arizona-state-sun-devils,kansas-state-wildcats,wisconsin-badgers,byu-cougars,ohio-state-buckeyes,clemson-tigers,nebraska-cornhuskers,duke-blue-devils,louisville-cardinals
joey-knight,2014,3,florida-state-seminoles,oklahoma-sooners,alabama-crimson-tide,oregon-ducks,auburn-tigers,ucla-bruins,usc-trojans,georgia-bulldogs,baylor-bears,texas-am-aggies,notre-dame-fighting-irish,michigan-state-spartans,stanford-cardinal,ole-miss-rebels,lsu-tigers,arizona-state-sun-devils,missouri-tigers,nebraska-cornhuskers,wisconsin-badgers,virginia-tech-hokies,cincinnati-bearcats,kansas-state-wildcats,oklahoma-state-cowboys,louisville-cardinals,byu-cougars
john-shinn,2014,3,oregon-ducks,florida-state-seminoles,alabama-crimson-tide,oklahoma-sooners,auburn-tigers,texas-am-aggies,georgia-bulldogs,usc-trojans,lsu-tigers,baylor-bears,michigan-state-spartans,notre-dame-fighting-irish,ucla-bruins,ole-miss-rebels,stanford-cardinal,arizona-state-sun-devils,wisconsin-badgers,virginia-tech-hokies,clemson-tigers,byu-cougars,penn-state-nittany-lions,kansas-state-wildcats,oklahoma-state-cowboys,nebraska-cornhuskers,missouri-tigers
john-silver,2014,3,oregon-ducks,florida-state-seminoles,oklahoma-sooners,alabama-crimson-tide,georgia-bulldogs,ucla-bruins,auburn-tigers,texas-am-aggies,usc-trojans,lsu-tigers,notre-dame-fighting-irish,baylor-bears,michigan-state-spartans,ole-miss-rebels,virginia-tech-hokies,byu-cougars,north-carolina-tar-heels,kansas-state-wildcats,louisville-cardinals,stanford-cardinal,ohio-state-buckeyes,arizona-state-sun-devils,missouri-tigers,marshall-thundering-herd,cincinnati-bearcats
jon-wilner,2014,3,oregon-ducks,texas-am-aggies,usc-trojans,lsu-tigers,florida-state-seminoles,georgia-bulldogs,alabama-crimson-tide,oklahoma-sooners,michigan-state-spartans,wisconsin-badgers,oklahoma-state-cowboys,byu-cougars,baylor-bears,auburn-tigers,stanford-cardinal,notre-dame-fighting-irish,ucla-bruins,ole-miss-rebels,virginia-tech-hokies,west-virginia-mountaineers,marshall-thundering-herd,tennessee-volunteers,kansas-state-wildcats,arizona-state-sun-devils,south-carolina-gamecocks
josh-kendall,2014,3,oregon-ducks,alabama-crimson-tide,florida-state-seminoles,michigan-state-spartans,georgia-bulldogs,texas-am-aggies,baylor-bears,oklahoma-sooners,auburn-tigers,usc-trojans,lsu-tigers,notre-dame-fighting-irish,louisville-cardinals,stanford-cardinal,wisconsin-badgers,oklahoma-state-cowboys,clemson-tigers,arizona-state-sun-devils,missouri-tigers,ole-miss-rebels,virginia-tech-hokies,kansas-state-wildcats,byu-cougars,south-carolina-gamecocks,florida-gators
keith-sargeant,2014,3,oregon-ducks,florida-state-seminoles,oklahoma-sooners,alabama-crimson-tide,auburn-tigers,usc-trojans,georgia-bulldogs,texas-am-aggies,notre-dame-fighting-irish,baylor-bears,lsu-tigers,ucla-bruins,ole-miss-rebels,arizona-state-sun-devils,virginia-tech-hokies,stanford-cardinal,kansas-state-wildcats,michigan-state-spartans,nebraska-cornhuskers,south-carolina-gamecocks,clemson-tigers,louisville-cardinals,missouri-tigers,byu-cougars,florida-gators
kellis-robinett,2014,3,florida-state-seminoles,oklahoma-sooners,alabama-crimson-tide,oregon-ducks,auburn-tigers,texas-am-aggies,usc-trojans,lsu-tigers,georgia-bulldogs,baylor-bears,byu-cougars,ucla-bruins,ole-miss-rebels,virginia-tech-hokies,notre-dame-fighting-irish,kansas-state-wildcats,arizona-state-sun-devils,michigan-state-spartans,stanford-cardinal,penn-state-nittany-lions,nebraska-cornhuskers,wisconsin-badgers,louisville-cardinals,missouri-tigers,ohio-state-buckeyes
ken-medlin,2014,3,oregon-ducks,florida-state-seminoles,oklahoma-sooners,auburn-tigers,texas-am-aggies,alabama-crimson-tide,georgia-bulldogs,usc-trojans,lsu-tigers,baylor-bears,ole-miss-rebels,arizona-state-sun-devils,michigan-state-spartans,stanford-cardinal,ucla-bruins,notre-dame-fighting-irish,virginia-tech-hokies,louisville-cardinals,nebraska-cornhuskers,wisconsin-badgers,kansas-state-wildcats,south-carolina-gamecocks,clemson-tigers,duke-blue-devils,ohio-state-buckeyes
kirk-bohls,2014,3,oregon-ducks,florida-state-seminoles,texas-am-aggies,baylor-bears,oklahoma-sooners,alabama-crimson-tide,auburn-tigers,georgia-bulldogs,lsu-tigers,usc-trojans,arizona-state-sun-devils,notre-dame-fighting-irish,stanford-cardinal,florida-gators,michigan-state-spartans,kansas-state-wildcats,ole-miss-rebels,virginia-tech-hokies,mississippi-state-bulldogs,ucla-bruins,missouri-tigers,ohio-state-buckeyes,wisconsin-badgers,duke-blue-devils,nebraska-cornhuskers
kyle-ringo,2014,3,florida-state-seminoles,alabama-crimson-tide,oregon-ducks,auburn-tigers,oklahoma-sooners,lsu-tigers,baylor-bears,ucla-bruins,usc-trojans,texas-am-aggies,georgia-bulldogs,kansas-state-wildcats,notre-dame-fighting-irish,ole-miss-rebels,missouri-tigers,louisville-cardinals,arizona-state-sun-devils,virginia-tech-hokies,michigan-state-spartans,ohio-state-buckeyes,stanford-cardinal,wisconsin-badgers,clemson-tigers,duke-blue-devils,oklahoma-state-cowboys
larry-vaught,2014,3,florida-state-seminoles,oregon-ducks,alabama-crimson-tide,oklahoma-sooners,auburn-tigers,georgia-bulldogs,texas-am-aggies,baylor-bears,usc-trojans,lsu-tigers,michigan-state-spartans,ucla-bruins,stanford-cardinal,notre-dame-fighting-irish,kansas-state-wildcats,virginia-tech-hokies,ole-miss-rebels,arizona-state-sun-devils,louisville-cardinals,clemson-tigers,ohio-state-buckeyes,wisconsin-badgers,missouri-tigers,nebraska-cornhuskers,byu-cougars
logan-lowery,2014,3,florida-state-seminoles,alabama-crimson-tide,auburn-tigers,oklahoma-sooners,oregon-ducks,baylor-bears,ucla-bruins,georgia-bulldogs,lsu-tigers,usc-trojans,michigan-state-spartans,texas-am-aggies,stanford-cardinal,notre-dame-fighting-irish,arizona-state-sun-devils,missouri-tigers,nebraska-cornhuskers,wisconsin-badgers,south-carolina-gamecocks,ole-miss-rebels,louisville-cardinals,clemson-tigers,kansas-state-wildcats,oklahoma-state-cowboys,north-carolina-tar-heels
matt-mccoy,2014,3,florida-state-seminoles,oregon-ducks,auburn-tigers,oklahoma-sooners,alabama-crimson-tide,georgia-bulldogs,texas-am-aggies,usc-trojans,lsu-tigers,baylor-bears,ole-miss-rebels,michigan-state-spartans,ucla-bruins,notre-dame-fighting-irish,stanford-cardinal,virginia-tech-hokies,arizona-state-sun-devils,wisconsin-badgers,kansas-state-wildcats,louisville-cardinals,florida-gators,south-carolina-gamecocks,missouri-tigers,ohio-state-buckeyes,nebraska-cornhuskers
michael-lev,2014,3,florida-state-seminoles,oklahoma-sooners,alabama-crimson-tide,oregon-ducks,georgia-bulldogs,auburn-tigers,baylor-bears,lsu-tigers,texas-am-aggies,usc-trojans,michigan-state-spartans,wisconsin-badgers,ole-miss-rebels,arizona-state-sun-devils,notre-dame-fighting-irish,kansas-state-wildcats,stanford-cardinal,ucla-bruins,south-carolina-gamecocks,virginia-tech-hokies,ohio-state-buckeyes,clemson-tigers,louisville-cardinals,duke-blue-devils,tcu-horned-frogs
mike-herndon,2014,3,texas-am-aggies,oregon-ducks,florida-state-seminoles,auburn-tigers,georgia-bulldogs,oklahoma-sooners,alabama-crimson-tide,usc-trojans,baylor-bears,notre-dame-fighting-irish,lsu-tigers,virginia-tech-hokies,ole-miss-rebels,stanford-cardinal,michigan-state-spartans,arizona-state-sun-devils,louisville-cardinals,kansas-state-wildcats,ucla-bruins,missouri-tigers,penn-state-nittany-lions,byu-cougars,ohio-state-buckeyes,mississippi-state-bulldogs,clemson-tigers
mike-sorensen,2014,3,florida-state-seminoles,oregon-ducks,oklahoma-sooners,alabama-crimson-tide,auburn-tigers,georgia-bulldogs,texas-am-aggies,usc-trojans,baylor-bears,lsu-tigers,ucla-bruins,michigan-state-spartans,notre-dame-fighting-irish,stanford-cardinal,ohio-state-buckeyes,arizona-state-sun-devils,wisconsin-badgers,ole-miss-rebels,missouri-tigers,byu-cougars,virginia-tech-hokies,north-carolina-tar-heels,clemson-tigers,kansas-state-wildcats,louisville-cardinals
nate-sandell,2014,3,florida-state-seminoles,alabama-crimson-tide,oregon-ducks,oklahoma-sooners,auburn-tigers,baylor-bears,georgia-bulldogs,usc-trojans,lsu-tigers,michigan-state-spartans,ucla-bruins,texas-am-aggies,arizona-state-sun-devils,ole-miss-rebels,notre-dame-fighting-irish,stanford-cardinal,south-carolina-gamecocks,ohio-state-buckeyes,wisconsin-badgers,kansas-state-wildcats,clemson-tigers,nebraska-cornhuskers,missouri-tigers,louisville-cardinals,virginia-tech-hokies
nick-baumgardner,2014,3,oregon-ducks,oklahoma-sooners,florida-state-seminoles,auburn-tigers,alabama-crimson-tide,georgia-bulldogs,texas-am-aggies,lsu-tigers,baylor-bears,michigan-state-spartans,usc-trojans,arizona-state-sun-devils,notre-dame-fighting-irish,ucla-bruins,stanford-cardinal,ole-miss-rebels,missouri-tigers,wisconsin-badgers,north-carolina-tar-heels,clemson-tigers,kansas-state-wildcats,ohio-state-buckeyes,south-carolina-gamecocks,louisville-cardinals,oklahoma-state-cowboys
pete-diprimio,2014,3,georgia-bulldogs,oregon-ducks,florida-state-seminoles,alabama-crimson-tide,texas-am-aggies,auburn-tigers,lsu-tigers,oklahoma-sooners,baylor-bears,usc-trojans,ucla-bruins,ole-miss-rebels,notre-dame-fighting-irish,michigan-state-spartans,tcu-horned-frogs,louisville-cardinals,stanford-cardinal,mississippi-state-bulldogs,kansas-state-wildcats,arizona-state-sun-devils,virginia-tech-hokies,ohio-state-buckeyes,south-carolina-gamecocks,wisconsin-badgers,florida-gators
rob-long,2014,3,oregon-ducks,florida-state-seminoles,alabama-crimson-tide,auburn-tigers,oklahoma-sooners,georgia-bulldogs,baylor-bears,lsu-tigers,usc-trojans,notre-dame-fighting-irish,ucla-bruins,ole-miss-rebels,texas-am-aggies,arizona-state-sun-devils,michigan-state-spartans,stanford-cardinal,ohio-state-buckeyes,louisville-cardinals,wisconsin-badgers,south-carolina-gamecocks,kansas-state-wildcats,florida-gators,oklahoma-state-cowboys,nebraska-cornhuskers,virginia-tech-hokies
robert-cessna,2014,3,florida-state-seminoles,oregon-ducks,alabama-crimson-tide,auburn-tigers,texas-am-aggies,oklahoma-sooners,georgia-bulldogs,baylor-bears,lsu-tigers,usc-trojans,notre-dame-fighting-irish,ucla-bruins,wisconsin-badgers,michigan-state-spartans,stanford-cardinal,arizona-state-sun-devils,ole-miss-rebels,clemson-tigers,south-carolina-gamecocks,north-carolina-tar-heels,oklahoma-state-cowboys,virginia-tech-hokies,ohio-state-buckeyes,missouri-tigers,kansas-state-wildcats
ross-dellenger,2014,3,florida-state-seminoles,oklahoma-sooners,oregon-ducks,alabama-crimson-tide,auburn-tigers,baylor-bears,ucla-bruins,georgia-bulldogs,lsu-tigers,notre-dame-fighting-irish,ole-miss-rebels,missouri-tigers,usc-trojans,kansas-state-wildcats,texas-am-aggies,arizona-state-sun-devils,nebraska-cornhuskers,stanford-cardinal,michigan-state-spartans,south-carolina-gamecocks,ohio-state-buckeyes,north-carolina-tar-heels,wisconsin-badgers,washington-huskies,duke-blue-devils
sam-werner,2014,3,florida-state-seminoles,oregon-ducks,alabama-crimson-tide,oklahoma-sooners,auburn-tigers,georgia-bulldogs,baylor-bears,texas-am-aggies,lsu-tigers,usc-trojans,notre-dame-fighting-irish,ole-miss-rebels,ucla-bruins,michigan-state-spartans,virginia-tech-hokies,wisconsin-badgers,ohio-state-buckeyes,stanford-cardinal,arizona-state-sun-devils,louisville-cardinals,clemson-tigers,kansas-state-wildcats,north-carolina-tar-heels,duke-blue-devils,mississippi-state-bulldogs
scott-nulph,2014,3,florida-state-seminoles,oregon-ducks,oklahoma-sooners,alabama-crimson-tide,auburn-tigers,georgia-bulldogs,lsu-tigers,usc-trojans,ucla-bruins,baylor-bears,texas-am-aggies,notre-dame-fighting-irish,ole-miss-rebels,north-carolina-tar-heels,arizona-state-sun-devils,clemson-tigers,michigan-state-spartans,stanford-cardinal,virginia-tech-hokies,missouri-tigers,ohio-state-buckeyes,kansas-state-wildcats,oklahoma-state-cowboys,tcu-horned-frogs,florida-gators
scott-wolf,2014,3,oklahoma-sooners,florida-state-seminoles,georgia-bulldogs,alabama-crimson-tide,lsu-tigers,oregon-ducks,baylor-bears,auburn-tigers,texas-am-aggies,usc-trojans,ole-miss-rebels,michigan-state-spartans,virginia-tech-hokies,stanford-cardinal,clemson-tigers,ucla-bruins,wisconsin-badgers,notre-dame-fighting-irish,byu-cougars,arizona-state-sun-devils,penn-state-nittany-lions,oklahoma-state-cowboys,north-dakota-state-bison,kansas-state-wildcats,marshall-thundering-herd
