Teams,Borda Points
georgia-bulldogs,1561
alabama-crimson-tide,1496
ohio-state-buckeyes,1475
michigan-wolverines,1359
clemson-tigers,1286
oklahoma-sooners,1210
usc-trojans,1142
oklahoma-state-cowboys,1008
kentucky-wildcats,994
arkansas-razorbacks,941
michigan-state-spartans,906
byu-cougars,884
miami-fl-hurricanes,775
utah-utes,680
tennessee-volunteers,662
north-carolina-state-wolfpack,629
baylor-bears,575
florida-gators,496
wake-forest-demon-deacons,461
ole-miss-rebels,426
texas-longhorns,294
pittsburgh-panthers,177
texas-am-aggies,156
oregon-ducks,101
marshall-thundering-herd,96
appalachian-state-mountaineers,89
kansas-state-wildcats,87
cincinnati-bearcats,85
north-carolina-tar-heels,75
oregon-state-beavers,52
mississippi-state-bulldogs,48
florida-state-seminoles,46
minnesota-golden-gophers,43
washington-state-cougars,34
notre-dame-fighting-irish,25
air-force-falcons,19
texas-tech-red-raiders,18
wisconsin-badgers,8
auburn-tigers,5
iowa-state-cyclones,5
purdue-boilermakers,2
