Teams,Borda Points
georgia-bulldogs,1561
alabama-crimson-tide,1496
ohio-state-buckeyes,1475
michigan-wolverines,1359
clemson-tigers,1285
oklahoma-sooners,1211
usc-trojans,1140
oklahoma-state-cowboys,1008
kentucky-wildcats,994
arkansas-razorbacks,942
michigan-state-spartans,910
byu-cougars,887
miami-fl-hurricanes,784
utah-utes,685
tennessee-volunteers,673
north-carolina-state-wolfpack,638
baylor-bears,584
florida-gators,503
ole-miss-rebels,434
texas-longhorns,305
penn-state-nittany-lions,300
pittsburgh-panthers,182
texas-am-aggies,168
oregon-ducks,106
marshall-thundering-herd,102
appalachian-state-mountaineers,98
kansas-state-wildcats,92
cincinnati-bearcats,90
north-carolina-tar-heels,80
oregon-state-beavers,54
mississippi-state-bulldogs,50
florida-state-seminoles,48
minnesota-golden-gophers,43
washington-state-cougars,38
notre-dame-fighting-irish,25
air-force-falcons,23
texas-tech-red-raiders,23
wisconsin-badgers,9
iowa-state-cyclones,5
auburn-tigers,4
purdue-boilermakers,2
