Teams,Borda Points
georgia-bulldogs,1569
alabama-crimson-tide,1492
ohio-state-buckeyes,1473
michigan-wolverines,1364
clemson-tigers,1268
oklahoma-sooners,1257
usc-trojans,1197
kentucky-wildcats,1096
oklahoma-state-cowboys,1072
arkansas-razorbacks,922
tennessee-volunteers,871
north-carolina-state-wolfpack,785
utah-utes,694
penn-state-nittany-lions,675
oregon-ducks,609
ole-miss-rebels,598
baylor-bears,510
washington-huskies,506
byu-cougars,400
florida-gators,384
texas-longhorns,360
texas-am-aggies,330
pittsburgh-panthers,203
miami-fl-hurricanes,141
michigan-state-spartans,109
florida-state-seminoles,92
appalachian-state-mountaineers,87
north-carolina-tar-heels,76
washington-state-cougars,71
cincinnati-bearcats,56
oregon-state-beavers,54
minnesota-golden-gophers,53
kansas-jayhawks,28
syracuse-orange,10
lsu-tigers,7
wisconsin-badgers,5
