Teams,Borda Points
georgia-bulldogs,1570
michigan-wolverines,1516
tcu-horned-frogs,1449
usc-trojans,1382
ohio-state-buckeyes,1313
alabama-crimson-tide,1243
tennessee-volunteers,1196
penn-state-nittany-lions,1131
washington-huskies,1050
clemson-tigers,934
lsu-tigers,899
utah-utes,865
kansas-state-wildcats,834
oregon-ducks,736
oregon-state-beavers,706
ucla-bruins,660
tulane-green-wave,601
notre-dame-fighting-irish,435
south-carolina-gamecocks,413
texas-longhorns,371
ucf-knights,216
utsa-roadrunners,189
north-carolina-tar-heels,145
mississippi-state-bulldogs,129
troy-trojans,107
north-carolina-state-wolfpack,81
cincinnati-bearcats,59
boise-state-broncos,52
purdue-boilermakers,35
ole-miss-rebels,31
south-alabama-jaguars,16
illinois-fighting-illini,15
pittsburgh-panthers,7
james-madison-dukes,7
coastal-carolina-chanticleers,7
fresno-state-bulldogs,6
ohio-bobcats,4
minnesota-golden-gophers,2
