Teams,Borda Points
georgia-bulldogs,1535
ohio-state-buckeyes,1507
alabama-crimson-tide,1489
clemson-tigers,1348
michigan-wolverines,1319
tennessee-volunteers,1232
usc-trojans,1214
oklahoma-state-cowboys,1150
ole-miss-rebels,1061
penn-state-nittany-lions,974
ucla-bruins,907
oregon-ducks,893
tcu-horned-frogs,819
wake-forest-demon-deacons,748
north-carolina-state-wolfpack,746
mississippi-state-bulldogs,589
kansas-state-wildcats,559
syracuse-orange,394
kansas-jayhawks,330
utah-utes,329
cincinnati-bearcats,258
kentucky-wildcats,151
texas-longhorns,150
illinois-fighting-illini,117
james-madison-dukes,105
north-carolina-tar-heels,98
baylor-bears,91
byu-cougars,62
coastal-carolina-chanticleers,61
notre-dame-fighting-irish,59
florida-gators,56
tulane-green-wave,43
purdue-boilermakers,34
florida-state-seminoles,18
south-carolina-gamecocks,12
minnesota-golden-gophers,5
maryland-terrapins,4
lsu-tigers,4
san-jose-state-spartans,1
