Teams,Borda Points
georgia-bulldogs,1535
ohio-state-buckeyes,1507
alabama-crimson-tide,1489
clemson-tigers,1348
michigan-wolverines,1319
tennessee-volunteers,1232
usc-trojans,1214
oklahoma-state-cowboys,1150
ole-miss-rebels,1061
penn-state-nittany-lions,974
ucla-bruins,907
oregon-ducks,893
tcu-horned-frogs,819
wake-forest-demon-deacons,748
north-carolina-state-wolfpack,747
mississippi-state-bulldogs,589
kansas-state-wildcats,562
syracuse-orange,398
kansas-jayhawks,334
utah-utes,332
cincinnati-bearcats,264
kentucky-wildcats,154
texas-longhorns,154
illinois-fighting-illini,123
north-carolina-tar-heels,104
baylor-bears,93
coastal-carolina-chanticleers,71
byu-cougars,62
notre-dame-fighting-irish,61
florida-gators,56
tulane-green-wave,48
purdue-boilermakers,35
florida-state-seminoles,18
south-carolina-gamecocks,14
washington-state-cougars,10
minnesota-golden-gophers,6
maryland-terrapins,4
lsu-tigers,4
san-jose-state-spartans,2
