Teams,Borda Points
alabama-crimson-tide,1523
georgia-bulldogs,1521
ohio-state-buckeyes,1488
michigan-wolverines,1348
clemson-tigers,1345
usc-trojans,1233
oklahoma-state-cowboys,1182
tennessee-volunteers,1129
ole-miss-rebels,1068
penn-state-nittany-lions,959
utah-utes,884
oregon-ducks,872
kentucky-wildcats,832
north-carolina-state-wolfpack,693
wake-forest-demon-deacons,627
byu-cougars,608
tcu-horned-frogs,516
ucla-bruins,510
kansas-jayhawks,481
kansas-state-wildcats,428
syracuse-orange,195
mississippi-state-bulldogs,179
cincinnati-bearcats,140
lsu-tigers,120
baylor-bears,97
washington-state-cougars,96
florida-state-seminoles,91
arkansas-razorbacks,79
james-madison-dukes,55
florida-gators,38
maryland-terrapins,27
minnesota-golden-gophers,19
coastal-carolina-chanticleers,18
tulane-green-wave,9
north-carolina-tar-heels,6
illinois-fighting-illini,6
texas-am-aggies,5
oklahoma-sooners,3
purdue-boilermakers,3
