Teams,Borda Points
georgia-bulldogs,1528
tennessee-volunteers,1500
ohio-state-buckeyes,1500
michigan-wolverines,1378
clemson-tigers,1312
alabama-crimson-tide,1258
tcu-horned-frogs,1220
oregon-ducks,1135
usc-trojans,1010
ucla-bruins,979
ole-miss-rebels,905
utah-utes,877
kansas-state-wildcats,772
illinois-fighting-illini,742
lsu-tigers,683
penn-state-nittany-lions,642
north-carolina-tar-heels,546
oklahoma-state-cowboys,517
tulane-green-wave,463
wake-forest-demon-deacons,399
north-carolina-state-wolfpack,310
liberty-flames,160
oregon-state-beavers,147
ucf-knights,131
texas-longhorns,64
kentucky-wildcats,59
maryland-terrapins,44
cincinnati-bearcats,38
notre-dame-fighting-irish,24
washington-huskies,14
arkansas-razorbacks,13
florida-state-seminoles,12
coastal-carolina-chanticleers,10
baylor-bears,10
troy-trojans,9
mississippi-state-bulldogs,6
boise-state-broncos,4
east-carolina-pirates,3
louisville-cardinals,2
south-carolina-gamecocks,2
utsa-roadrunners,1
