Teams,Borda Points
georgia-bulldogs,1569
alabama-crimson-tide,1492
ohio-state-buckeyes,1473
michigan-wolverines,1364
clemson-tigers,1268
oklahoma-sooners,1257
usc-trojans,1197
kentucky-wildcats,1096
oklahoma-state-cowboys,1071
arkansas-razorbacks,920
tennessee-volunteers,867
north-carolina-state-wolfpack,783
utah-utes,686
penn-state-nittany-lions,668
oregon-ducks,596
ole-miss-rebels,586
baylor-bears,499
washington-huskies,489
byu-cougars,386
florida-gators,363
wake-forest-demon-deacons,347
texas-longhorns,341
texas-am-aggies,310
pittsburgh-panthers,181
miami-fl-hurricanes,125
michigan-state-spartans,92
florida-state-seminoles,87
appalachian-state-mountaineers,80
north-carolina-tar-heels,73
cincinnati-bearcats,53
oregon-state-beavers,51
minnesota-golden-gophers,49
kansas-jayhawks,25
syracuse-orange,7
lsu-tigers,6
wisconsin-badgers,4
