Teams,Borda Points
georgia-bulldogs,1535
ohio-state-buckeyes,1507
alabama-crimson-tide,1489
clemson-tigers,1348
michigan-wolverines,1319
tennessee-volunteers,1232
usc-trojans,1214
oklahoma-state-cowboys,1150
ole-miss-rebels,1061
penn-state-nittany-lions,974
ucla-bruins,907
oregon-ducks,893
tcu-horned-frogs,819
wake-forest-demon-deacons,748
north-carolina-state-wolfpack,746
mississippi-state-bulldogs,589
kansas-state-wildcats,559
syracuse-orange,398
kansas-jayhawks,336
utah-utes,334
cincinnati-bearcats,266
texas-longhorns,155
kentucky-wildcats,152
james-madison-dukes,114
north-carolina-tar-heels,103
baylor-bears,91
coastal-carolina-chanticleers,66
byu-cougars,65
notre-dame-fighting-irish,65
florida-gators,57
tulane-green-wave,51
purdue-boilermakers,39
florida-state-seminoles,18
south-carolina-gamecocks,15
washington-state-cougars,10
minnesota-golden-gophers,7
maryland-terrapins,4
lsu-tigers,4
san-jose-state-spartans,2
