Teams,Borda Points
alabama-crimson-tide,1552
georgia-bulldogs,1511
ohio-state-buckeyes,1471
michigan-wolverines,1302
clemson-tigers,1289
texas-am-aggies,1248
oklahoma-sooners,1149
notre-dame-fighting-irish,1115
usc-trojans,941
oklahoma-state-cowboys,872
florida-gators,813
utah-utes,770
michigan-state-spartans,746
miami-fl-hurricanes,735
arkansas-razorbacks,734
pittsburgh-panthers,593
north-carolina-state-wolfpack,568
wisconsin-badgers,534
kentucky-wildcats,428
byu-cougars,315
ole-miss-rebels,299
wake-forest-demon-deacons,288
tennessee-volunteers,230
houston-cougars,177
oregon-ducks,160
penn-state-nittany-lions,142
texas-longhorns,139
cincinnati-bearcats,77
florida-state-seminoles,49
fresno-state-bulldogs,29
minnesota-golden-gophers,27
ucf-knights,27
kansas-state-wildcats,22
auburn-tigers,16
mississippi-state-bulldogs,12
air-force-falcons,11
oregon-state-beavers,7
north-carolina-tar-heels,5
south-carolina-gamecocks,3
purdue-boilermakers,2
ucla-bruins,2
arizona-wildcats,2
