Teams,Borda Points
georgia-bulldogs,1569
alabama-crimson-tide,1492
ohio-state-buckeyes,1473
michigan-wolverines,1373
clemson-tigers,1284
oklahoma-sooners,1275
kentucky-wildcats,1149
oklahoma-state-cowboys,1122
arkansas-razorbacks,979
tennessee-volunteers,924
north-carolina-state-wolfpack,841
utah-utes,744
penn-state-nittany-lions,724
oregon-ducks,654
ole-miss-rebels,639
baylor-bears,554
washington-huskies,544
byu-cougars,436
florida-gators,412
wake-forest-demon-deacons,396
texas-longhorns,389
texas-am-aggies,360
pittsburgh-panthers,219
miami-fl-hurricanes,156
michigan-state-spartans,117
florida-state-seminoles,99
appalachian-state-mountaineers,94
north-carolina-tar-heels,81
washington-state-cougars,76
oregon-state-beavers,62
cincinnati-bearcats,61
minnesota-golden-gophers,59
kansas-jayhawks,33
syracuse-orange,10
lsu-tigers,7
wisconsin-badgers,5
