Teams,Borda Points
georgia-bulldogs,1574
ohio-state-buckeyes,1507
michigan-wolverines,1446
tcu-horned-frogs,1395
usc-trojans,1293
lsu-tigers,1241
clemson-tigers,1152
alabama-crimson-tide,1131
tennessee-volunteers,1058
oregon-ducks,1009
penn-state-nittany-lions,994
washington-huskies,879
utah-utes,715
notre-dame-fighting-irish,714
kansas-state-wildcats,709
florida-state-seminoles,596
ucla-bruins,580
north-carolina-tar-heels,491
ole-miss-rebels,429
cincinnati-bearcats,389
oregon-state-beavers,320
coastal-carolina-chanticleers,225
texas-longhorns,159
utsa-roadrunners,113
ucf-knights,111
south-carolina-gamecocks,59
troy-trojans,52
boise-state-broncos,22
illinois-fighting-illini,14
louisville-cardinals,9
iowa-hawkeyes,6
south-alabama-jaguars,5
mississippi-state-bulldogs,4
arkansas-razorbacks,3
oklahoma-state-cowboys,3
purdue-boilermakers,3
fresno-state-bulldogs,2
