Teams,Borda Points
alabama-crimson-tide,1552
georgia-bulldogs,1511
ohio-state-buckeyes,1471
michigan-wolverines,1299
clemson-tigers,1280
texas-am-aggies,1241
oklahoma-sooners,1130
notre-dame-fighting-irish,1085
baylor-bears,1057
usc-trojans,898
oklahoma-state-cowboys,819
florida-gators,768
utah-utes,720
michigan-state-spartans,692
arkansas-razorbacks,682
miami-fl-hurricanes,680
pittsburgh-panthers,541
north-carolina-state-wolfpack,517
wisconsin-badgers,481
kentucky-wildcats,382
byu-cougars,279
ole-miss-rebels,262
wake-forest-demon-deacons,256
tennessee-volunteers,200
houston-cougars,150
penn-state-nittany-lions,125
texas-longhorns,125
cincinnati-bearcats,68
florida-state-seminoles,42
fresno-state-bulldogs,24
ucf-knights,23
minnesota-golden-gophers,22
kansas-state-wildcats,18
auburn-tigers,15
mississippi-state-bulldogs,10
air-force-falcons,8
oregon-state-beavers,5
north-carolina-tar-heels,3
south-carolina-gamecocks,2
purdue-boilermakers,1
ucla-bruins,1
arizona-wildcats,1
