Teams,Borda Points
georgia-bulldogs,1528
tennessee-volunteers,1500
ohio-state-buckeyes,1500
michigan-wolverines,1378
clemson-tigers,1312
alabama-crimson-tide,1258
tcu-horned-frogs,1220
oregon-ducks,1135
usc-trojans,1010
ucla-bruins,979
ole-miss-rebels,905
utah-utes,876
kansas-state-wildcats,772
illinois-fighting-illini,743
lsu-tigers,685
penn-state-nittany-lions,647
north-carolina-tar-heels,551
oklahoma-state-cowboys,523
tulane-green-wave,470
wake-forest-demon-deacons,404
syracuse-orange,222
liberty-flames,168
oregon-state-beavers,154
ucf-knights,141
texas-longhorns,66
kentucky-wildcats,63
maryland-terrapins,47
cincinnati-bearcats,40
notre-dame-fighting-irish,28
washington-huskies,16
florida-state-seminoles,13
arkansas-razorbacks,13
coastal-carolina-chanticleers,11
baylor-bears,11
troy-trojans,10
boise-state-broncos,6
mississippi-state-bulldogs,5
east-carolina-pirates,3
south-carolina-gamecocks,3
louisville-cardinals,2
utsa-roadrunners,1
