Teams,Borda Points
georgia-bulldogs,1575
tcu-horned-frogs,1484
michigan-wolverines,1438
ohio-state-buckeyes,1394
alabama-crimson-tide,1303
tennessee-volunteers,1294
penn-state-nittany-lions,1200
washington-huskies,1097
tulane-green-wave,1025
utah-utes,876
florida-state-seminoles,814
usc-trojans,795
clemson-tigers,791
kansas-state-wildcats,785
oregon-ducks,758
lsu-tigers,757
oregon-state-beavers,742
notre-dame-fighting-irish,535
troy-trojans,331
mississippi-state-bulldogs,330
ucla-bruins,258
pittsburgh-panthers,251
south-carolina-gamecocks,191
texas-longhorns,102
duke-blue-devils,57
utsa-roadrunners,51
air-force-falcons,49
boise-state-broncos,48
minnesota-golden-gophers,45
texas-tech-red-raiders,24
north-carolina-tar-heels,9
north-carolina-state-wolfpack,6
iowa-hawkeyes,4
purdue-boilermakers,3
louisville-cardinals,3
marshall-thundering-herd,2
maryland-terrapins,2
cincinnati-bearcats,2
illinois-fighting-illini,1
