Teams,Borda Points
georgia-bulldogs,1535
ohio-state-buckeyes,1507
alabama-crimson-tide,1489
clemson-tigers,1348
michigan-wolverines,1319
tennessee-volunteers,1232
usc-trojans,1214
oklahoma-state-cowboys,1150
ole-miss-rebels,1061
penn-state-nittany-lions,975
ucla-bruins,908
oregon-ducks,893
tcu-horned-frogs,823
north-carolina-state-wolfpack,755
wake-forest-demon-deacons,754
kansas-state-wildcats,592
syracuse-orange,444
kansas-jayhawks,383
utah-utes,379
cincinnati-bearcats,301
kentucky-wildcats,180
texas-longhorns,178
illinois-fighting-illini,150
james-madison-dukes,139
north-carolina-tar-heels,123
baylor-bears,106
coastal-carolina-chanticleers,80
byu-cougars,79
notre-dame-fighting-irish,74
florida-gators,69
tulane-green-wave,58
purdue-boilermakers,45
florida-state-seminoles,19
south-carolina-gamecocks,17
washington-state-cougars,13
minnesota-golden-gophers,8
maryland-terrapins,5
lsu-tigers,5
san-jose-state-spartans,2
