Teams,Borda Points
georgia-bulldogs,1574
ohio-state-buckeyes,1507
michigan-wolverines,1446
tcu-horned-frogs,1395
usc-trojans,1293
lsu-tigers,1241
clemson-tigers,1152
alabama-crimson-tide,1131
tennessee-volunteers,1058
oregon-ducks,1009
penn-state-nittany-lions,994
washington-huskies,879
notre-dame-fighting-irish,713
utah-utes,709
kansas-state-wildcats,698
florida-state-seminoles,583
ucla-bruins,566
north-carolina-tar-heels,469
tulane-green-wave,447
ole-miss-rebels,400
cincinnati-bearcats,360
oregon-state-beavers,282
coastal-carolina-chanticleers,196
ucf-knights,97
utsa-roadrunners,93
south-carolina-gamecocks,48
troy-trojans,36
boise-state-broncos,18
illinois-fighting-illini,13
louisville-cardinals,9
iowa-hawkeyes,6
south-alabama-jaguars,4
mississippi-state-bulldogs,4
purdue-boilermakers,3
arkansas-razorbacks,2
oklahoma-state-cowboys,2
fresno-state-bulldogs,1
