Teams,Borda Points
georgia-bulldogs,1574
ohio-state-buckeyes,1507
michigan-wolverines,1446
tcu-horned-frogs,1395
usc-trojans,1293
lsu-tigers,1241
clemson-tigers,1152
alabama-crimson-tide,1131
tennessee-volunteers,1058
oregon-ducks,1009
penn-state-nittany-lions,995
washington-huskies,884
utah-utes,735
notre-dame-fighting-irish,727
kansas-state-wildcats,717
florida-state-seminoles,609
north-carolina-tar-heels,500
tulane-green-wave,486
ole-miss-rebels,437
cincinnati-bearcats,394
oregon-state-beavers,322
coastal-carolina-chanticleers,227
texas-longhorns,161
ucf-knights,114
utsa-roadrunners,113
south-carolina-gamecocks,59
troy-trojans,53
boise-state-broncos,22
illinois-fighting-illini,15
louisville-cardinals,9
iowa-hawkeyes,7
south-alabama-jaguars,5
mississippi-state-bulldogs,4
arkansas-razorbacks,3
oklahoma-state-cowboys,3
purdue-boilermakers,3
fresno-state-bulldogs,2
