Teams,Borda Points
alabama-crimson-tide,1523
georgia-bulldogs,1521
ohio-state-buckeyes,1488
michigan-wolverines,1348
clemson-tigers,1345
usc-trojans,1233
oklahoma-state-cowboys,1182
tennessee-volunteers,1129
ole-miss-rebels,1068
penn-state-nittany-lions,959
utah-utes,884
oregon-ducks,872
kentucky-wildcats,832
north-carolina-state-wolfpack,692
wake-forest-demon-deacons,627
byu-cougars,604
tcu-horned-frogs,514
ucla-bruins,510
kansas-jayhawks,477
kansas-state-wildcats,417
washington-huskies,182
syracuse-orange,175
mississippi-state-bulldogs,166
cincinnati-bearcats,134
lsu-tigers,110
washington-state-cougars,93
baylor-bears,88
florida-state-seminoles,79
arkansas-razorbacks,76
james-madison-dukes,41
florida-gators,37
coastal-carolina-chanticleers,17
minnesota-golden-gophers,14
tulane-green-wave,10
illinois-fighting-illini,7
north-carolina-tar-heels,5
texas-am-aggies,4
oklahoma-sooners,2
purdue-boilermakers,2
