Teams,Borda Points
georgia-bulldogs,1574
ohio-state-buckeyes,1507
michigan-wolverines,1446
tcu-horned-frogs,1395
usc-trojans,1293
lsu-tigers,1241
clemson-tigers,1152
alabama-crimson-tide,1131
tennessee-volunteers,1058
oregon-ducks,1009
penn-state-nittany-lions,994
washington-huskies,879
notre-dame-fighting-irish,711
utah-utes,710
kansas-state-wildcats,698
florida-state-seminoles,580
ucla-bruins,564
north-carolina-tar-heels,467
tulane-green-wave,446
ole-miss-rebels,399
cincinnati-bearcats,358
oregon-state-beavers,277
coastal-carolina-chanticleers,191
texas-longhorns,133
utsa-roadrunners,92
south-carolina-gamecocks,45
troy-trojans,40
boise-state-broncos,16
illinois-fighting-illini,12
iowa-hawkeyes,6
louisville-cardinals,6
south-alabama-jaguars,4
mississippi-state-bulldogs,3
purdue-boilermakers,3
fresno-state-bulldogs,2
arkansas-razorbacks,2
oklahoma-state-cowboys,2
