Teams,Borda Points
georgia-bulldogs,1561
alabama-crimson-tide,1496
ohio-state-buckeyes,1475
michigan-wolverines,1359
clemson-tigers,1285
oklahoma-sooners,1209
usc-trojans,1139
oklahoma-state-cowboys,1004
kentucky-wildcats,992
arkansas-razorbacks,939
michigan-state-spartans,902
byu-cougars,880
miami-fl-hurricanes,773
utah-utes,673
tennessee-volunteers,658
north-carolina-state-wolfpack,623
baylor-bears,564
florida-gators,484
wake-forest-demon-deacons,451
ole-miss-rebels,412
texas-longhorns,276
penn-state-nittany-lions,273
pittsburgh-panthers,162
texas-am-aggies,147
oregon-ducks,91
marshall-thundering-herd,86
appalachian-state-mountaineers,81
cincinnati-bearcats,80
kansas-state-wildcats,80
north-carolina-tar-heels,72
mississippi-state-bulldogs,44
florida-state-seminoles,42
minnesota-golden-gophers,38
washington-state-cougars,33
notre-dame-fighting-irish,23
air-force-falcons,19
texas-tech-red-raiders,17
wisconsin-badgers,7
auburn-tigers,4
iowa-state-cyclones,4
purdue-boilermakers,1
