Teams,Borda Points
alabama-crimson-tide,1566
ohio-state-buckeyes,1506
georgia-bulldogs,1455
clemson-tigers,1292
notre-dame-fighting-irish,1242
texas-am-aggies,1212
utah-utes,1209
michigan-wolverines,1203
oklahoma-sooners,957
baylor-bears,884
oregon-ducks,831
oklahoma-state-cowboys,815
north-carolina-state-wolfpack,753
usc-trojans,711
michigan-state-spartans,631
miami-fl-hurricanes,476
pittsburgh-panthers,384
wisconsin-badgers,365
arkansas-razorbacks,348
kentucky-wildcats,333
ole-miss-rebels,325
wake-forest-demon-deacons,303
cincinnati-bearcats,265
houston-cougars,263
byu-cougars,235
tennessee-volunteers,180
iowa-hawkeyes,164
texas-longhorns,164
penn-state-nittany-lions,161
lsu-tigers,56
fresno-state-bulldogs,32
minnesota-golden-gophers,31
ucf-knights,27
purdue-boilermakers,17
auburn-tigers,15
mississippi-state-bulldogs,15
florida-gators,14
north-carolina-tar-heels,9
boise-state-broncos,5
appalachian-state-mountaineers,5
air-force-falcons,4
ucla-bruins,2
utah-state-aggies,2
south-carolina-gamecocks,2
san-diego-state-aztecs,2
nebraska-cornhuskers,1
