Teams,Borda Points
alabama-crimson-tide,1566
ohio-state-buckeyes,1506
georgia-bulldogs,1455
clemson-tigers,1292
notre-dame-fighting-irish,1242
texas-am-aggies,1212
utah-utes,1209
michigan-wolverines,1203
oklahoma-sooners,956
baylor-bears,884
oregon-ducks,831
oklahoma-state-cowboys,815
north-carolina-state-wolfpack,752
usc-trojans,712
michigan-state-spartans,633
miami-fl-hurricanes,476
pittsburgh-panthers,384
wisconsin-badgers,367
arkansas-razorbacks,349
kentucky-wildcats,333
ole-miss-rebels,324
wake-forest-demon-deacons,304
cincinnati-bearcats,267
houston-cougars,264
byu-cougars,234
tennessee-volunteers,180
iowa-hawkeyes,165
texas-longhorns,165
penn-state-nittany-lions,161
lsu-tigers,55
fresno-state-bulldogs,34
minnesota-golden-gophers,31
purdue-boilermakers,17
kansas-state-wildcats,15
auburn-tigers,15
mississippi-state-bulldogs,15
florida-gators,14
north-carolina-tar-heels,9
boise-state-broncos,5
air-force-falcons,4
appalachian-state-mountaineers,4
ucla-bruins,2
utah-state-aggies,2
south-carolina-gamecocks,2
san-diego-state-aztecs,2
nebraska-cornhuskers,1
