Teams,Borda Points
georgia-bulldogs,1575
tcu-horned-frogs,1484
michigan-wolverines,1438
ohio-state-buckeyes,1394
alabama-crimson-tide,1303
tennessee-volunteers,1294
penn-state-nittany-lions,1200
washington-huskies,1097
tulane-green-wave,1025
utah-utes,876
florida-state-seminoles,814
usc-trojans,795
clemson-tigers,792
kansas-state-wildcats,784
oregon-ducks,758
lsu-tigers,758
oregon-state-beavers,742
notre-dame-fighting-irish,539
mississippi-state-bulldogs,348
ucla-bruins,275
pittsburgh-panthers,272
south-carolina-gamecocks,202
fresno-state-bulldogs,196
texas-longhorns,110
duke-blue-devils,65
utsa-roadrunners,63
air-force-falcons,53
boise-state-broncos,50
minnesota-golden-gophers,49
texas-tech-red-raiders,26
north-carolina-tar-heels,11
north-carolina-state-wolfpack,6
iowa-hawkeyes,5
louisville-cardinals,4
marshall-thundering-herd,3
maryland-terrapins,3
purdue-boilermakers,3
illinois-fighting-illini,2
cincinnati-bearcats,2
