Teams,Borda Points
georgia-bulldogs,1574
michigan-wolverines,1513
tcu-horned-frogs,1430
ohio-state-buckeyes,1398
alabama-crimson-tide,1285
tennessee-volunteers,1233
utah-utes,1110
usc-trojans,1068
penn-state-nittany-lions,1063
clemson-tigers,1042
kansas-state-wildcats,1032
washington-huskies,933
florida-state-seminoles,708
tulane-green-wave,681
oregon-ducks,670
lsu-tigers,662
oregon-state-beavers,644
ucla-bruins,571
notre-dame-fighting-irish,401
south-carolina-gamecocks,388
texas-longhorns,320
utsa-roadrunners,240
mississippi-state-bulldogs,137
north-carolina-state-wolfpack,70
ucf-knights,44
north-carolina-tar-heels,43
cincinnati-bearcats,39
fresno-state-bulldogs,36
ole-miss-rebels,29
south-alabama-jaguars,22
purdue-boilermakers,18
illinois-fighting-illini,11
boise-state-broncos,6
pittsburgh-panthers,4
james-madison-dukes,2
minnesota-golden-gophers,2
