Teams,Borda Points
alabama-crimson-tide,1552
georgia-bulldogs,1511
ohio-state-buckeyes,1471
michigan-wolverines,1306
clemson-tigers,1285
texas-am-aggies,1246
oklahoma-sooners,1146
notre-dame-fighting-irish,1104
baylor-bears,1075
oklahoma-state-cowboys,857
florida-gators,803
utah-utes,757
michigan-state-spartans,736
arkansas-razorbacks,728
miami-fl-hurricanes,725
pittsburgh-panthers,581
north-carolina-state-wolfpack,560
wisconsin-badgers,527
kentucky-wildcats,421
byu-cougars,312
ole-miss-rebels,298
wake-forest-demon-deacons,290
tennessee-volunteers,227
houston-cougars,175
oregon-ducks,158
penn-state-nittany-lions,139
texas-longhorns,138
cincinnati-bearcats,77
florida-state-seminoles,48
fresno-state-bulldogs,28
minnesota-golden-gophers,26
ucf-knights,26
kansas-state-wildcats,22
auburn-tigers,15
mississippi-state-bulldogs,12
air-force-falcons,11
oregon-state-beavers,7
north-carolina-tar-heels,5
south-carolina-gamecocks,3
purdue-boilermakers,2
ucla-bruins,2
arizona-wildcats,2
