Teams,Borda Points
georgia-bulldogs,1530
ohio-state-buckeyes,1513
tennessee-volunteers,1476
michigan-wolverines,1382
clemson-tigers,1318
alabama-crimson-tide,1266
tcu-horned-frogs,1213
oregon-ducks,1114
oklahoma-state-cowboys,1065
wake-forest-demon-deacons,933
usc-trojans,932
ucla-bruins,818
penn-state-nittany-lions,795
utah-utes,785
ole-miss-rebels,766
illinois-fighting-illini,552
lsu-tigers,542
kentucky-wildcats,477
cincinnati-bearcats,437
north-carolina-tar-heels,331
kansas-state-wildcats,326
tulane-green-wave,300
north-carolina-state-wolfpack,213
south-carolina-gamecocks,154
liberty-flames,52
texas-longhorns,49
oregon-state-beavers,38
maryland-terrapins,11
mississippi-state-bulldogs,11
troy-trojans,5
washington-huskies,2
arkansas-razorbacks,2
florida-state-seminoles,2
utsa-roadrunners,2
