Teams,Borda Points
georgia-bulldogs,1565
alabama-crimson-tide,1487
ohio-state-buckeyes,1483
michigan-wolverines,1354
clemson-tigers,1311
usc-trojans,1236
kentucky-wildcats,1127
tennessee-volunteers,1119
oklahoma-state-cowboys,1081
north-carolina-state-wolfpack,920
penn-state-nittany-lions,876
utah-utes,762
oregon-ducks,727
ole-miss-rebels,692
washington-huskies,657
baylor-bears,550
texas-am-aggies,547
oklahoma-sooners,534
byu-cougars,484
arkansas-razorbacks,462
minnesota-golden-gophers,294
wake-forest-demon-deacons,272
florida-state-seminoles,255
pittsburgh-panthers,214
kansas-state-wildcats,179
cincinnati-bearcats,65
florida-gators,57
washington-state-cougars,31
syracuse-orange,30
oregon-state-beavers,17
texas-tech-red-raiders,13
north-carolina-tar-heels,9
james-madison-dukes,7
lsu-tigers,7
tulane-green-wave,3
ucla-bruins,3
tcu-horned-frogs,2
