Teams,Borda Points
georgia-bulldogs,1569
alabama-crimson-tide,1492
ohio-state-buckeyes,1473
michigan-wolverines,1364
clemson-tigers,1268
oklahoma-sooners,1257
usc-trojans,1198
kentucky-wildcats,1096
oklahoma-state-cowboys,1073
arkansas-razorbacks,922
tennessee-volunteers,871
north-carolina-state-wolfpack,788
utah-utes,697
penn-state-nittany-lions,678
ole-miss-rebels,596
oregon-ducks,594
baylor-bears,531
washington-huskies,501
florida-gators,387
wake-forest-demon-deacons,370
texas-longhorns,365
texas-am-aggies,335
pittsburgh-panthers,206
miami-fl-hurricanes,142
michigan-state-spartans,104
florida-state-seminoles,90
appalachian-state-mountaineers,87
north-carolina-tar-heels,74
washington-state-cougars,68
oregon-state-beavers,59
cincinnati-bearcats,58
minnesota-golden-gophers,55
kansas-jayhawks,32
syracuse-orange,9
lsu-tigers,6
wisconsin-badgers,4
