Teams,Borda Points
georgia-bulldogs,1574
ohio-state-buckeyes,1500
michigan-wolverines,1455
tcu-horned-frogs,1361
tennessee-volunteers,1339
oregon-ducks,1258
lsu-tigers,1133
usc-trojans,1061
ucla-bruins,1040
alabama-crimson-tide,1009
ole-miss-rebels,962
clemson-tigers,940
utah-utes,882
penn-state-nittany-lions,746
north-carolina-tar-heels,689
north-carolina-state-wolfpack,588
texas-longhorns,457
liberty-flames,407
notre-dame-fighting-irish,364
illinois-fighting-illini,312
ucf-knights,309
kansas-state-wildcats,299
washington-huskies,238
florida-state-seminoles,102
cincinnati-bearcats,98
kentucky-wildcats,74
coastal-carolina-chanticleers,66
wake-forest-demon-deacons,40
oklahoma-state-cowboys,27
baylor-bears,25
kansas-jayhawks,15
mississippi-state-bulldogs,9
utsa-roadrunners,8
troy-trojans,7
south-carolina-gamecocks,7
louisville-cardinals,6
oregon-state-beavers,3
san-jose-state-spartans,2
