Teams,Borda Points
georgia-bulldogs,1574
ohio-state-buckeyes,1507
michigan-wolverines,1446
tcu-horned-frogs,1395
usc-trojans,1293
lsu-tigers,1241
clemson-tigers,1152
alabama-crimson-tide,1131
tennessee-volunteers,1058
oregon-ducks,1009
penn-state-nittany-lions,994
washington-huskies,879
notre-dame-fighting-irish,716
utah-utes,714
kansas-state-wildcats,702
florida-state-seminoles,586
ucla-bruins,579
north-carolina-tar-heels,484
tulane-green-wave,463
ole-miss-rebels,418
oregon-state-beavers,307
coastal-carolina-chanticleers,219
texas-longhorns,156
utsa-roadrunners,110
ucf-knights,109
south-carolina-gamecocks,56
troy-trojans,49
boise-state-broncos,23
illinois-fighting-illini,13
louisville-cardinals,9
iowa-hawkeyes,6
south-alabama-jaguars,5
mississippi-state-bulldogs,4
oklahoma-state-cowboys,3
purdue-boilermakers,3
fresno-state-bulldogs,2
arkansas-razorbacks,2
