Teams,Borda Points
georgia-bulldogs,1574
ohio-state-buckeyes,1501
michigan-wolverines,1453
tcu-horned-frogs,1374
tennessee-volunteers,1341
lsu-tigers,1218
usc-trojans,1152
alabama-crimson-tide,1140
clemson-tigers,1055
utah-utes,965
penn-state-nittany-lions,882
oregon-ducks,856
north-carolina-tar-heels,843
ole-miss-rebels,797
washington-huskies,693
ucla-bruins,649
ucf-knights,537
notre-dame-fighting-irish,495
kansas-state-wildcats,469
florida-state-seminoles,387
tulane-green-wave,276
cincinnati-bearcats,240
coastal-carolina-chanticleers,147
oklahoma-state-cowboys,88
oregon-state-beavers,85
north-carolina-state-wolfpack,78
texas-longhorns,65
troy-trojans,26
duke-blue-devils,16
liberty-flames,16
illinois-fighting-illini,13
minnesota-golden-gophers,9
florida-gators,7
boise-state-broncos,7
south-alabama-jaguars,1
