Teams,Borda Points
georgia-bulldogs,1574
michigan-wolverines,1513
tcu-horned-frogs,1430
ohio-state-buckeyes,1398
alabama-crimson-tide,1285
tennessee-volunteers,1233
utah-utes,1110
usc-trojans,1068
penn-state-nittany-lions,1063
clemson-tigers,1042
kansas-state-wildcats,1032
washington-huskies,933
florida-state-seminoles,708
tulane-green-wave,681
oregon-ducks,671
lsu-tigers,662
oregon-state-beavers,645
ucla-bruins,574
notre-dame-fighting-irish,402
south-carolina-gamecocks,395
texas-longhorns,318
troy-trojans,189
mississippi-state-bulldogs,142
north-carolina-state-wolfpack,73
ucf-knights,49
north-carolina-tar-heels,49
fresno-state-bulldogs,40
cincinnati-bearcats,39
ole-miss-rebels,31
south-alabama-jaguars,21
purdue-boilermakers,20
illinois-fighting-illini,12
boise-state-broncos,8
pittsburgh-panthers,4
minnesota-golden-gophers,3
james-madison-dukes,2
