Teams,Borda Points
georgia-bulldogs,1574
ohio-state-buckeyes,1500
michigan-wolverines,1455
tcu-horned-frogs,1361
tennessee-volunteers,1339
oregon-ducks,1258
lsu-tigers,1132
usc-trojans,1061
ucla-bruins,1040
alabama-crimson-tide,1009
ole-miss-rebels,962
clemson-tigers,938
utah-utes,882
penn-state-nittany-lions,735
north-carolina-tar-heels,677
tulane-green-wave,610
north-carolina-state-wolfpack,551
texas-longhorns,419
liberty-flames,375
notre-dame-fighting-irish,337
ucf-knights,284
kansas-state-wildcats,269
washington-huskies,216
cincinnati-bearcats,91
florida-state-seminoles,90
kentucky-wildcats,63
coastal-carolina-chanticleers,60
wake-forest-demon-deacons,37
oklahoma-state-cowboys,22
baylor-bears,22
kansas-jayhawks,15
mississippi-state-bulldogs,8
utsa-roadrunners,7
troy-trojans,7
south-carolina-gamecocks,6
louisville-cardinals,5
oregon-state-beavers,4
san-jose-state-spartans,1
