Teams,Borda Points
georgia-bulldogs,1535
ohio-state-buckeyes,1507
alabama-crimson-tide,1489
clemson-tigers,1348
michigan-wolverines,1319
tennessee-volunteers,1232
usc-trojans,1214
oklahoma-state-cowboys,1150
ole-miss-rebels,1061
penn-state-nittany-lions,974
ucla-bruins,907
oregon-ducks,893
tcu-horned-frogs,819
wake-forest-demon-deacons,748
north-carolina-state-wolfpack,746
mississippi-state-bulldogs,590
kansas-state-wildcats,559
syracuse-orange,397
kansas-jayhawks,335
utah-utes,329
cincinnati-bearcats,258
kentucky-wildcats,153
texas-longhorns,151
illinois-fighting-illini,122
james-madison-dukes,110
north-carolina-tar-heels,102
baylor-bears,95
coastal-carolina-chanticleers,64
florida-gators,58
notre-dame-fighting-irish,58
tulane-green-wave,45
purdue-boilermakers,34
florida-state-seminoles,18
south-carolina-gamecocks,12
washington-state-cougars,10
minnesota-golden-gophers,5
maryland-terrapins,4
lsu-tigers,4
san-jose-state-spartans,1
