Teams,Borda Points
georgia-bulldogs,1565
alabama-crimson-tide,1487
ohio-state-buckeyes,1483
michigan-wolverines,1354
clemson-tigers,1311
usc-trojans,1236
kentucky-wildcats,1128
tennessee-volunteers,1120
oklahoma-state-cowboys,1083
north-carolina-state-wolfpack,924
penn-state-nittany-lions,877
utah-utes,764
oregon-ducks,730
ole-miss-rebels,697
washington-huskies,665
baylor-bears,553
texas-am-aggies,552
oklahoma-sooners,539
byu-cougars,492
arkansas-razorbacks,465
minnesota-golden-gophers,308
wake-forest-demon-deacons,279
pittsburgh-panthers,223
kansas-state-wildcats,185
kansas-jayhawks,148
cincinnati-bearcats,70
florida-gators,59
washington-state-cougars,33
syracuse-orange,29
oregon-state-beavers,17
texas-tech-red-raiders,14
north-carolina-tar-heels,9
lsu-tigers,8
james-madison-dukes,7
tulane-green-wave,3
ucla-bruins,3
tcu-horned-frogs,2
