Teams,Borda Points
georgia-bulldogs,1574
ohio-state-buckeyes,1501
michigan-wolverines,1453
tcu-horned-frogs,1374
tennessee-volunteers,1341
lsu-tigers,1218
usc-trojans,1152
alabama-crimson-tide,1140
clemson-tigers,1058
utah-utes,965
penn-state-nittany-lions,883
oregon-ducks,860
north-carolina-tar-heels,851
ole-miss-rebels,802
washington-huskies,705
ucla-bruins,661
ucf-knights,565
kansas-state-wildcats,503
florida-state-seminoles,429
tulane-green-wave,319
cincinnati-bearcats,286
coastal-carolina-chanticleers,181
oklahoma-state-cowboys,112
oregon-state-beavers,108
north-carolina-state-wolfpack,100
texas-longhorns,76
utsa-roadrunners,71
troy-trojans,35
duke-blue-devils,26
liberty-flames,17
illinois-fighting-illini,16
minnesota-golden-gophers,12
florida-gators,9
boise-state-broncos,8
south-alabama-jaguars,2
