Teams,Borda Points
georgia-bulldogs,1535
ohio-state-buckeyes,1507
alabama-crimson-tide,1489
clemson-tigers,1348
michigan-wolverines,1319
tennessee-volunteers,1232
usc-trojans,1214
oklahoma-state-cowboys,1150
ole-miss-rebels,1062
penn-state-nittany-lions,974
ucla-bruins,908
oregon-ducks,894
tcu-horned-frogs,822
wake-forest-demon-deacons,753
north-carolina-state-wolfpack,753
mississippi-state-bulldogs,619
syracuse-orange,439
kansas-jayhawks,381
utah-utes,376
cincinnati-bearcats,299
kentucky-wildcats,179
texas-longhorns,177
illinois-fighting-illini,150
james-madison-dukes,136
north-carolina-tar-heels,122
baylor-bears,106
byu-cougars,80
coastal-carolina-chanticleers,79
notre-dame-fighting-irish,74
florida-gators,67
tulane-green-wave,55
purdue-boilermakers,45
florida-state-seminoles,18
south-carolina-gamecocks,17
washington-state-cougars,13
minnesota-golden-gophers,8
maryland-terrapins,5
lsu-tigers,5
san-jose-state-spartans,2
