Teams,Borda Points
georgia-bulldogs,1574
ohio-state-buckeyes,1500
michigan-wolverines,1455
tcu-horned-frogs,1361
tennessee-volunteers,1339
oregon-ducks,1258
lsu-tigers,1132
usc-trojans,1061
ucla-bruins,1040
alabama-crimson-tide,1009
ole-miss-rebels,962
clemson-tigers,938
utah-utes,881
penn-state-nittany-lions,735
north-carolina-tar-heels,676
tulane-green-wave,607
north-carolina-state-wolfpack,547
texas-longhorns,400
liberty-flames,359
notre-dame-fighting-irish,318
illinois-fighting-illini,265
ucf-knights,258
kansas-state-wildcats,247
washington-huskies,190
florida-state-seminoles,78
cincinnati-bearcats,75
kentucky-wildcats,63
coastal-carolina-chanticleers,46
wake-forest-demon-deacons,34
baylor-bears,19
kansas-jayhawks,10
mississippi-state-bulldogs,8
south-carolina-gamecocks,6
utsa-roadrunners,5
troy-trojans,5
louisville-cardinals,4
oregon-state-beavers,3
san-jose-state-spartans,1
