Teams,Borda Points
georgia-bulldogs,1530
ohio-state-buckeyes,1509
tennessee-volunteers,1474
michigan-wolverines,1384
clemson-tigers,1336
alabama-crimson-tide,1232
ole-miss-rebels,1173
tcu-horned-frogs,1166
ucla-bruins,1048
oregon-ducks,953
oklahoma-state-cowboys,913
usc-trojans,861
wake-forest-demon-deacons,790
syracuse-orange,751
utah-utes,715
penn-state-nittany-lions,629
kansas-state-wildcats,599
illinois-fighting-illini,433
kentucky-wildcats,414
texas-longhorns,368
cincinnati-bearcats,321
north-carolina-tar-heels,210
north-carolina-state-wolfpack,155
mississippi-state-bulldogs,150
tulane-green-wave,115
purdue-boilermakers,95
lsu-tigers,87
ucf-knights,13
south-carolina-gamecocks,13
kansas-jayhawks,12
james-madison-dukes,6
oregon-state-beavers,6
maryland-terrapins,5
south-alabama-jaguars,4
liberty-flames,2
arkansas-razorbacks,1
florida-state-seminoles,1
