Teams,Borda Points
alabama-crimson-tide,1550
ohio-state-buckeyes,1533
michigan-wolverines,1422
clemson-tigers,1348
oklahoma-sooners,1272
usc-trojans,1202
oklahoma-state-cowboys,1067
kentucky-wildcats,1055
arkansas-razorbacks,1001
michigan-state-spartans,965
byu-cougars,943
miami-fl-hurricanes,834
utah-utes,735
tennessee-volunteers,720
north-carolina-state-wolfpack,684
baylor-bears,624
florida-gators,538
wake-forest-demon-deacons,508
ole-miss-rebels,466
texas-longhorns,322
penn-state-nittany-lions,315
pittsburgh-panthers,194
texas-am-aggies,176
oregon-ducks,112
marshall-thundering-herd,109
appalachian-state-mountaineers,100
kansas-state-wildcats,96
cincinnati-bearcats,95
north-carolina-tar-heels,83
oregon-state-beavers,58
mississippi-state-bulldogs,52
florida-state-seminoles,52
minnesota-golden-gophers,46
washington-state-cougars,39
notre-dame-fighting-irish,27
air-force-falcons,24
texas-tech-red-raiders,24
wisconsin-badgers,9
auburn-tigers,5
iowa-state-cyclones,5
purdue-boilermakers,2
