Teams,Borda Points
georgia-bulldogs,1574
ohio-state-buckeyes,1507
michigan-wolverines,1446
tcu-horned-frogs,1395
usc-trojans,1293
lsu-tigers,1241
clemson-tigers,1155
alabama-crimson-tide,1131
tennessee-volunteers,1063
oregon-ducks,1026
penn-state-nittany-lions,1004
notre-dame-fighting-irish,762
utah-utes,761
kansas-state-wildcats,752
florida-state-seminoles,641
ucla-bruins,620
north-carolina-tar-heels,524
tulane-green-wave,504
ole-miss-rebels,454
cincinnati-bearcats,411
oregon-state-beavers,331
coastal-carolina-chanticleers,233
texas-longhorns,165
ucf-knights,116
utsa-roadrunners,116
south-carolina-gamecocks,60
troy-trojans,53
boise-state-broncos,23
illinois-fighting-illini,15
louisville-cardinals,9
iowa-hawkeyes,7
south-alabama-jaguars,5
mississippi-state-bulldogs,4
arkansas-razorbacks,3
oklahoma-state-cowboys,3
purdue-boilermakers,3
fresno-state-bulldogs,2
