Teams,Borda Points
georgia-bulldogs,1570
michigan-wolverines,1516
tcu-horned-frogs,1449
usc-trojans,1382
ohio-state-buckeyes,1313
alabama-crimson-tide,1243
tennessee-volunteers,1195
penn-state-nittany-lions,1131
washington-huskies,1048
clemson-tigers,931
lsu-tigers,875
utah-utes,852
kansas-state-wildcats,815
florida-state-seminoles,734
oregon-ducks,704
oregon-state-beavers,667
ucla-bruins,622
tulane-green-wave,561
notre-dame-fighting-irish,408
texas-longhorns,346
ucf-knights,207
utsa-roadrunners,179
north-carolina-tar-heels,137
mississippi-state-bulldogs,125
troy-trojans,103
north-carolina-state-wolfpack,80
cincinnati-bearcats,56
boise-state-broncos,47
purdue-boilermakers,34
ole-miss-rebels,31
illinois-fighting-illini,14
south-alabama-jaguars,14
pittsburgh-panthers,7
james-madison-dukes,6
coastal-carolina-chanticleers,6
fresno-state-bulldogs,4
ohio-bobcats,3
minnesota-golden-gophers,1
