Teams,Borda Points
alabama-crimson-tide,1523
georgia-bulldogs,1521
ohio-state-buckeyes,1488
michigan-wolverines,1348
clemson-tigers,1345
usc-trojans,1233
oklahoma-state-cowboys,1182
tennessee-volunteers,1129
ole-miss-rebels,1068
penn-state-nittany-lions,959
utah-utes,887
oregon-ducks,873
kentucky-wildcats,836
north-carolina-state-wolfpack,702
wake-forest-demon-deacons,644
byu-cougars,619
tcu-horned-frogs,542
ucla-bruins,536
kansas-state-wildcats,453
syracuse-orange,216
washington-huskies,215
mississippi-state-bulldogs,201
cincinnati-bearcats,154
lsu-tigers,135
washington-state-cougars,112
baylor-bears,104
florida-state-seminoles,95
arkansas-razorbacks,82
james-madison-dukes,60
florida-gators,39
maryland-terrapins,32
coastal-carolina-chanticleers,23
minnesota-golden-gophers,19
tulane-green-wave,14
illinois-fighting-illini,9
north-carolina-tar-heels,7
texas-am-aggies,4
oklahoma-sooners,3
purdue-boilermakers,2
