Teams,Borda Points
alabama-crimson-tide,1552
georgia-bulldogs,1511
ohio-state-buckeyes,1472
michigan-wolverines,1306
clemson-tigers,1295
texas-am-aggies,1258
notre-dame-fighting-irish,1125
baylor-bears,1101
usc-trojans,943
oklahoma-state-cowboys,871
florida-gators,817
utah-utes,775
michigan-state-spartans,746
arkansas-razorbacks,737
miami-fl-hurricanes,734
pittsburgh-panthers,593
north-carolina-state-wolfpack,567
wisconsin-badgers,536
kentucky-wildcats,428
byu-cougars,316
ole-miss-rebels,300
wake-forest-demon-deacons,288
tennessee-volunteers,231
houston-cougars,176
oregon-ducks,160
penn-state-nittany-lions,143
texas-longhorns,139
cincinnati-bearcats,79
florida-state-seminoles,49
fresno-state-bulldogs,29
minnesota-golden-gophers,27
ucf-knights,27
kansas-state-wildcats,21
auburn-tigers,16
mississippi-state-bulldogs,12
air-force-falcons,11
oregon-state-beavers,7
north-carolina-tar-heels,5
south-carolina-gamecocks,3
purdue-boilermakers,2
ucla-bruins,2
arizona-wildcats,2
