Teams,Borda Points
georgia-bulldogs,1574
ohio-state-buckeyes,1511
tcu-horned-frogs,1422
tennessee-volunteers,1399
oregon-ducks,1321
lsu-tigers,1195
usc-trojans,1124
ucla-bruins,1103
alabama-crimson-tide,1072
ole-miss-rebels,1025
clemson-tigers,1001
utah-utes,944
penn-state-nittany-lions,798
north-carolina-tar-heels,739
tulane-green-wave,670
north-carolina-state-wolfpack,609
texas-longhorns,462
liberty-flames,412
notre-dame-fighting-irish,371
illinois-fighting-illini,315
ucf-knights,310
kansas-state-wildcats,302
washington-huskies,239
florida-state-seminoles,103
cincinnati-bearcats,98
kentucky-wildcats,75
coastal-carolina-chanticleers,66
wake-forest-demon-deacons,42
oklahoma-state-cowboys,27
baylor-bears,25
kansas-jayhawks,15
mississippi-state-bulldogs,9
utsa-roadrunners,8
troy-trojans,7
south-carolina-gamecocks,7
louisville-cardinals,6
oregon-state-beavers,4
san-jose-state-spartans,2
