Teams,Borda Points
georgia-bulldogs,1574
ohio-state-buckeyes,1500
michigan-wolverines,1455
tcu-horned-frogs,1361
tennessee-volunteers,1339
oregon-ducks,1258
lsu-tigers,1132
usc-trojans,1061
ucla-bruins,1040
alabama-crimson-tide,1009
ole-miss-rebels,962
clemson-tigers,938
utah-utes,882
penn-state-nittany-lions,739
north-carolina-tar-heels,686
tulane-green-wave,628
texas-longhorns,452
liberty-flames,400
notre-dame-fighting-irish,361
illinois-fighting-illini,310
ucf-knights,306
kansas-state-wildcats,296
washington-huskies,235
florida-state-seminoles,103
cincinnati-bearcats,96
kentucky-wildcats,74
coastal-carolina-chanticleers,66
wake-forest-demon-deacons,42
oklahoma-state-cowboys,26
baylor-bears,24
kansas-jayhawks,15
mississippi-state-bulldogs,9
utsa-roadrunners,8
troy-trojans,7
south-carolina-gamecocks,7
louisville-cardinals,6
oregon-state-beavers,4
san-jose-state-spartans,2
