Teams,Borda Points
georgia-bulldogs,1530
ohio-state-buckeyes,1509
tennessee-volunteers,1474
michigan-wolverines,1384
clemson-tigers,1336
alabama-crimson-tide,1232
ole-miss-rebels,1173
tcu-horned-frogs,1166
ucla-bruins,1049
oregon-ducks,958
oklahoma-state-cowboys,927
usc-trojans,880
wake-forest-demon-deacons,823
utah-utes,754
penn-state-nittany-lions,672
kansas-state-wildcats,646
illinois-fighting-illini,490
kentucky-wildcats,468
texas-longhorns,426
cincinnati-bearcats,371
north-carolina-tar-heels,261
north-carolina-state-wolfpack,198
mississippi-state-bulldogs,196
tulane-green-wave,153
purdue-boilermakers,126
lsu-tigers,114
kansas-jayhawks,20
ucf-knights,19
south-carolina-gamecocks,17
oregon-state-beavers,9
james-madison-dukes,8
maryland-terrapins,7
south-alabama-jaguars,7
liberty-flames,3
minnesota-golden-gophers,2
arkansas-razorbacks,2
florida-state-seminoles,2
