Teams,Borda Points
georgia-bulldogs,1575
tcu-horned-frogs,1484
michigan-wolverines,1438
ohio-state-buckeyes,1394
alabama-crimson-tide,1303
tennessee-volunteers,1294
penn-state-nittany-lions,1200
washington-huskies,1097
tulane-green-wave,1025
utah-utes,877
florida-state-seminoles,814
usc-trojans,796
clemson-tigers,792
kansas-state-wildcats,785
oregon-ducks,758
lsu-tigers,757
oregon-state-beavers,742
notre-dame-fighting-irish,535
troy-trojans,336
mississippi-state-bulldogs,332
ucla-bruins,279
south-carolina-gamecocks,194
fresno-state-bulldogs,184
texas-longhorns,102
duke-blue-devils,62
utsa-roadrunners,57
air-force-falcons,49
minnesota-golden-gophers,48
boise-state-broncos,45
texas-tech-red-raiders,25
north-carolina-tar-heels,12
north-carolina-state-wolfpack,6
iowa-hawkeyes,6
louisville-cardinals,4
marshall-thundering-herd,3
maryland-terrapins,3
purdue-boilermakers,3
illinois-fighting-illini,2
cincinnati-bearcats,2
